Indicator,Description
Rand per British Pound,Weighted average of the banks' daily rates at approximately 10:30 am. Weights are based on the banks' foreign exchange transactions.
,
Date,Value
 2020-12-04,20.4416
 2020-12-03,20.5356
 2020-12-02,20.4481
 2020-12-01,20.6149
 2020-11-30,20.382
 2020-11-27,20.2924
 2020-11-26,20.2466
 2020-11-25,20.2274
 2020-11-24,20.488
 2020-11-23,20.4635
 2020-11-20,20.4521
 2020-11-19,20.516
 2020-11-18,20.3498
 2020-11-17,20.2827
 2020-11-16,20.4186
 2020-11-13,20.5541
 2020-11-12,20.6544
 2020-11-11,20.735
 2020-11-10,20.3933
 2020-11-09,20.5082
 2020-11-06,20.6907
 2020-11-05,20.6305
 2020-11-04,21.1013
 2020-11-03,20.8514
 2020-11-02,20.9766
 2020-10-30,21.1053
 2020-10-29,21.334
 2020-10-28,21.2169
 2020-10-27,21.0889
 2020-10-26,21.2273
 2020-10-23,21.2106
 2020-10-22,21.3745
 2020-10-21,21.4303
 2020-10-20,21.3521
 2020-10-19,21.4131
 2020-10-16,21.4327
 2020-10-15,21.613
 2020-10-14,21.3025
 2020-10-13,21.5312
 2020-10-12,21.4838
 2020-10-09,21.3241
 2020-10-08,21.5306
 2020-10-07,21.4242
 2020-10-06,21.6138
 2020-10-05,21.2517
 2020-10-02,21.5762
 2020-10-01,21.3493
 2020-09-30,21.7123
 2020-09-29,22.0858
 2020-09-28,21.9949
 2020-09-25,21.5265
 2020-09-23,21.5427
 2020-09-22,21.5896
 2020-09-21,21.2402
 2020-09-18,20.9557
 2020-09-17,21.1829
 2020-09-16,21.1144
 2020-09-15,21.4302
 2020-09-14,21.3531
 2020-09-11,21.49
 2020-09-10,21.6841
 2020-09-09,21.8064
 2020-09-08,22.0857
 2020-09-07,21.9905
 2020-09-04,22.1356
 2020-09-03,22.2757
 2020-09-02,22.2993
 2020-09-01,22.4446
 2020-08-31,22.1957
 2020-08-28,22.3519
 2020-08-27,22.2421
 2020-08-26,22.1075
 2020-08-25,22.0889
 2020-08-24,22.2571
 2020-08-21,22.8208
 2020-08-20,22.6528
 2020-08-19,22.8704
 2020-08-18,22.9519
 2020-08-17,22.7705
 2020-08-14,22.8126
 2020-08-13,22.8574
 2020-08-12,22.8369
 2020-08-11,22.9662
 2020-08-07,23.1075
 2020-08-06,23.0495
 2020-08-05,22.667
 2020-08-04,22.53
 2020-08-03,22.5197
 2020-07-31,22.1383
 2020-07-30,21.785
 2020-07-29,21.2865
 2020-07-28,21.1625
 2020-07-27,21.2364
 2020-07-24,21.2987
 2020-07-23,20.9286
 2020-07-22,20.8761
 2020-07-21,21.0521
 2020-07-20,21.0427
 2020-07-17,20.9898
 2020-07-16,20.9244
 2020-07-15,20.9768
 2020-07-14,21.0847
 2020-07-13,21.1642
 2020-07-10,21.2378
 2020-07-09,21.2782
 2020-07-08,21.4272
 2020-07-07,21.3653
 2020-07-06,21.2011
 2020-07-03,21.1404
 2020-07-02,21.1655
 2020-07-01,21.415
 2020-06-30,21.2905
 2020-06-29,21.3404
 2020-06-26,21.38
 2020-06-25,21.6482
 2020-06-24,21.6211
 2020-06-23,21.5455
 2020-06-22,21.6279
 2020-06-19,21.6236
 2020-06-18,21.5766
 2020-06-17,21.5357
 2020-06-15,21.6251
 2020-06-12,21.582
 2020-06-11,21.0904
 2020-06-10,21.1808
 2020-06-09,21.3169
 2020-06-08,21.2508
 2020-06-05,21.3111
 2020-06-04,21.2975
 2020-06-03,21.4322
 2020-06-02,21.6933
 2020-06-01,21.6913
 2020-05-29,21.5918
 2020-05-28,21.3926
 2020-05-27,21.5057
 2020-05-26,21.3721
 2020-05-25,21.4667
 2020-05-22,21.7048
 2020-05-21,21.899
 2020-05-20,22.1915
 2020-05-19,22.3658
 2020-05-18,22.3934
 2020-05-15,22.4965
 2020-05-14,22.6794
 2020-05-13,22.6473
 2020-05-12,22.7262
 2020-05-11,22.6285
 2020-05-08,22.9006
 2020-05-07,22.9902
 2020-05-06,22.8726
 2020-05-05,22.7896
 2020-05-04,23.3411
 2020-04-30,22.5249
 2020-04-29,23.0106
 2020-04-28,23.2891
 2020-04-24,23.4626
 2020-04-23,23.4797
 2020-04-22,23.2864
 2020-04-21,23.609
 2020-04-20,23.5448
 2020-04-17,23.407
 2020-04-16,23.2381
 2020-04-15,23.3121
 2020-04-14,22.6451
 2020-04-09,22.4295
 2020-04-08,22.6452
 2020-04-07,22.5958
 2020-04-06,23.455
 2020-04-03,23.067
 2020-04-02,22.5711
 2020-04-01,22.2812
 2020-03-31,22.1811
 2020-03-30,22.0537
 2020-03-27,21.3224
 2020-03-26,20.8272
 2020-03-25,20.5661
 2020-03-24,20.6583
 2020-03-23,20.6979
 2020-03-20,20.3988
 2020-03-19,20.0473
 2020-03-18,20.2048
 2020-03-17,20.2073
 2020-03-16,20.5533
 2020-03-13,20.5748
 2020-03-12,21.0143
 2020-03-11,20.8076
 2020-03-10,20.78
 2020-03-09,21.2933
 2020-03-06,20.2239
 2020-03-05,19.7811
 2020-03-04,19.6469
 2020-03-03,19.8505
 2020-03-02,19.8532
 2020-02-28,20.1023
 2020-02-27,19.7979
 2020-02-26,19.7888
 2020-02-25,19.5615
 2020-02-24,19.5987
 2020-02-21,19.5858
 2020-02-20,19.5112
 2020-02-19,19.4606
 2020-02-18,19.5303
 2020-02-17,19.3998
 2020-02-14,19.3865
 2020-02-13,19.3775
 2020-02-12,19.1503
 2020-02-11,19.2192
 2020-02-10,19.344
 2020-02-07,19.3743
 2020-02-06,19.1734
 2020-02-05,19.3055
 2020-02-04,19.1607
 2020-02-03,19.6724
 2020-01-31,19.507
 2020-01-30,19.0622
 2020-01-29,18.9578
 2020-01-28,18.9994
 2020-01-27,18.9873
 2020-01-24,18.8505
 2020-01-23,18.7889
 2020-01-22,18.8989
 2020-01-21,18.9528
 2020-01-20,18.8586
 2020-01-17,18.7964
 2020-01-16,18.776
 2020-01-15,18.7482
 2020-01-14,18.7689
 2020-01-13,18.6445
 2020-01-10,18.6062
 2020-01-09,18.5198
 2020-01-08,18.7633
 2020-01-07,18.7153
 2020-01-06,18.7211
 2020-01-03,18.6566
 2020-01-02,18.4923
 2019-12-31,18.4383
 2019-12-30,18.3151
 2019-12-27,18.3812
 2019-12-24,18.3674
 2019-12-23,18.5653
 2019-12-20,18.5099
 2019-12-19,18.7739
 2019-12-18,18.9159
 2019-12-17,19.1015
 2019-12-13,19.4398
 2019-12-12,19.3846
 2019-12-11,19.3554
 2019-12-10,19.2753
 2019-12-09,19.2906
 2019-12-06,19.2336
 2019-12-05,19.1787
 2019-12-04,19.0457
 2019-12-03,18.9115
 2019-12-02,18.9722
 2019-11-29,18.9631
 2019-11-28,19.1286
 2019-11-27,18.9588
 2019-11-26,19.0804
 2019-11-25,18.9152
 2019-11-22,18.8669
 2019-11-21,19.0847
 2019-11-20,19.1411
 2019-11-19,19.1189
 2019-11-18,19.0923
 2019-11-15,19.029
 2019-11-14,19.1908
 2019-11-13,19.1803
 2019-11-12,19.0933
 2019-11-11,19.1079
 2019-11-08,18.9325
 2019-11-07,19.0034
 2019-11-06,19.0483
 2019-11-05,19.0016
 2019-11-04,19.1906
 2019-11-01,19.5384
 2019-10-31,19.5271
 2019-10-30,18.8295
 2019-10-29,18.6921
 2019-10-28,18.6847
 2019-10-25,18.7899
 2019-10-24,18.8775
 2019-10-23,18.8388
 2019-10-22,19.0738
 2019-10-21,19.1836
 2019-10-18,19.0774
 2019-10-17,18.986
 2019-10-16,19.0907
 2019-10-15,18.7428
 2019-10-14,18.6355
 2019-10-11,18.5917
 2019-10-10,18.4828
 2019-10-09,18.665
 2019-10-08,18.5897
 2019-10-07,18.5997
 2019-10-04,18.7075
 2019-10-03,18.6366
 2019-10-02,18.8662
 2019-10-01,18.6969
 2019-09-30,18.7061
 2019-09-27,18.5231
 2019-09-26,18.5884
 2019-09-25,18.6524
 2019-09-23,18.6017
 2019-09-20,18.5627
 2019-09-19,18.3128
 2019-09-18,18.2395
 2019-09-17,18.3151
 2019-09-16,18.2436
 2019-09-13,18.0444
 2019-09-12,18.0072
 2019-09-11,18.1539
 2019-09-10,18.1617
 2019-09-09,18.1718
 2019-09-06,18.1772
 2019-09-05,18.1066
 2019-09-04,18.1501
 2019-09-03,18.2753
 2019-09-02,18.3403
 2019-08-30,18.5394
 2019-08-29,18.714
 2019-08-28,18.6891
 2019-08-27,18.7651
 2019-08-26,18.7087
 2019-08-23,18.4796
 2019-08-22,18.4951
 2019-08-21,18.5093
 2019-08-20,18.6124
 2019-08-19,18.6536
 2019-08-16,18.4119
 2019-08-15,18.4689
 2019-08-14,18.2967
 2019-08-13,18.5142
 2019-08-12,18.5914
 2019-08-08,18.3263
 2019-08-07,18.1032
 2019-08-06,18.0162
 2019-08-05,18.0842
 2019-08-02,17.8375
 2019-08-01,17.5332
 2019-07-31,17.2352
 2019-07-30,17.2543
 2019-07-29,17.6097
 2019-07-26,17.5936
 2019-07-25,17.4114
 2019-07-24,17.3489
 2019-07-23,17.2749
 2019-07-22,17.3767
 2019-07-19,17.3661
 2019-07-18,17.4677
 2019-07-17,17.3419
 2019-07-16,17.3048
 2019-07-15,17.4457
 2019-07-12,17.4525
 2019-07-11,17.4886
 2019-07-10,17.7057
 2019-07-09,17.7049
 2019-07-08,17.7761
 2019-07-05,17.6885
 2019-07-04,17.611
 2019-07-03,17.7576
 2019-07-02,17.9292
 2019-07-01,17.8388
 2019-06-28,17.9321
 2019-06-27,17.9996
 2019-06-26,18.1642
 2019-06-25,18.253
 2019-06-24,18.1805
 2019-06-21,18.2623
 2019-06-20,18.0844
 2019-06-19,18.2617
 2019-06-18,18.4033
 2019-06-14,18.8013
 2019-06-13,18.8174
 2019-06-12,18.7884
 2019-06-11,18.7366
 2019-06-10,18.8766
 2019-06-07,19.2131
 2019-06-06,18.8966
 2019-06-05,18.7453
 2019-06-04,18.2547
 2019-06-03,18.4373
 2019-05-31,18.6358
 2019-05-30,18.4903
 2019-05-29,18.7823
 2019-05-28,18.4566
 2019-05-27,18.3467
 2019-05-24,18.2905
 2019-05-23,18.2368
 2019-05-22,18.2061
 2019-05-21,18.3582
 2019-05-20,18.317
 2019-05-17,18.3233
 2019-05-16,18.2227
 2019-05-15,18.3833
 2019-05-14,18.444
 2019-05-13,18.5847
 2019-05-10,18.5456
 2019-05-09,18.705
 2019-05-07,18.9344
 2019-05-06,18.982
 2019-05-03,18.9445
 2019-05-02,18.8558
 2019-04-30,18.5978
 2019-04-29,18.5466
 2019-04-26,18.5609
 2019-04-25,18.68
 2019-04-24,18.5426
 2019-04-23,18.4764
 2019-04-18,18.3274
 2019-04-17,18.2084
 2019-04-16,18.3794
 2019-04-15,18.2602
 2019-04-12,18.2384
 2019-04-11,18.2039
 2019-04-10,18.3531
 2019-04-09,18.3862
 2019-04-08,18.4738
 2019-04-05,18.4678
 2019-04-04,18.696
 2019-04-03,18.6169
 2019-04-02,18.5641
 2019-04-01,18.677
 2019-03-29,18.9977
 2019-03-28,19.3047
 2019-03-27,19.0891
 2019-03-26,18.965
 2019-03-25,19.0925
 2019-03-22,18.7835
 2019-03-20,19.1695
 2019-03-19,19.1265
 2019-03-18,19.1356
 2019-03-15,19.1184
 2019-03-14,19.2378
 2019-03-13,18.8669
 2019-03-12,18.8767
 2019-03-11,18.6508
 2019-03-08,19.0527
 2019-03-07,18.7999
 2019-03-06,18.6566
 2019-03-05,18.6935
 2019-03-04,18.826
 2019-03-01,18.6791
 2019-02-28,18.5466
 2019-02-27,18.3843
 2019-02-26,18.2267
 2019-02-25,18.1259
 2019-02-22,18.223
 2019-02-21,18.1805
 2019-02-20,18.3817
 2019-02-19,18.3217
 2019-02-18,18.1832
 2019-02-15,18.1585
 2019-02-14,18.1632
 2019-02-13,17.746
 2019-02-12,17.7157
 2019-02-11,17.5943
 2019-02-08,17.6521
 2019-02-07,17.5518
 2019-02-06,17.429
 2019-02-05,17.4774
 2019-02-04,17.47
 2019-02-01,17.4185
 2019-01-31,17.5149
 2019-01-30,17.801
 2019-01-29,18.034
 2019-01-28,17.9612
 2019-01-25,17.9136
 2019-01-24,18.0088
 2019-01-23,18.0398
 2019-01-22,17.907
 2019-01-21,17.8545
 2019-01-18,17.8267
 2019-01-17,17.6481
 2019-01-16,17.6574
 2019-01-15,17.7904
 2019-01-14,17.8675
 2019-01-11,17.6212
 2019-01-10,17.6836
 2019-01-09,17.7886
 2019-01-08,17.8354
 2019-01-07,17.7537
 2019-01-04,17.9203
 2019-01-03,18.1913
 2019-01-02,18.3495
 2018-12-31,18.3424
 2018-12-28,18.2636
 2018-12-27,18.314
 2018-12-24,18.412
 2018-12-21,18.1697
 2018-12-20,18.1614
 2018-12-19,18.0789
 2018-12-18,18.0355
 2018-12-14,18.0613
 2018-12-13,17.8473
 2018-12-12,17.877
 2018-12-11,18.208
 2018-12-10,17.9742
 2018-12-07,17.9421
 2018-12-06,17.6574
 2018-12-05,17.5201
 2018-12-04,17.4182
 2018-12-03,17.3914
 2018-11-30,17.5335
 2018-11-29,17.5043
 2018-11-28,17.8042
 2018-11-27,17.6855
 2018-11-26,17.6556
 2018-11-23,17.7129
 2018-11-22,17.8011
 2018-11-21,17.9777
 2018-11-20,18.0333
 2018-11-19,17.9299
 2018-11-16,18.1734
 2018-11-15,18.4837
 2018-11-14,18.6702
 2018-11-13,18.5709
 2018-11-12,18.4885
 2018-11-09,18.5721
 2018-11-08,18.3138
 2018-11-07,18.4148
 2018-11-06,18.5853
 2018-11-05,18.7043
 2018-11-02,18.635
 2018-11-01,18.864
 2018-10-31,18.6759
 2018-10-30,18.6941
 2018-10-29,18.6481
 2018-10-26,18.7817
 2018-10-25,18.7568
 2018-10-24,18.4399
 2018-10-23,18.6795
 2018-10-22,18.7011
 2018-10-19,18.785
 2018-10-18,18.6364
 2018-10-17,18.7038
 2018-10-16,18.8726
 2018-10-15,18.9908
 2018-10-12,19.1377
 2018-10-11,19.337
 2018-10-10,19.2522
 2018-10-09,19.3982
 2018-10-08,19.5015
 2018-10-05,19.2803
 2018-10-04,19.1053
 2018-10-03,18.6418
 2018-10-02,18.5998
 2018-10-01,18.4088
 2018-09-28,18.4792
 2018-09-27,18.5673
 2018-09-26,18.8144
 2018-09-25,18.9204
 2018-09-21,18.8342
 2018-09-20,19.0808
 2018-09-19,19.4496
 2018-09-18,19.5854
 2018-09-17,19.6236
 2018-09-14,19.418
 2018-09-13,19.3705
 2018-09-12,19.6007
 2018-09-11,19.6905
 2018-09-10,19.6162
 2018-09-07,19.5867
 2018-09-06,19.7888
 2018-09-05,19.9374
 2018-09-04,19.3017
 2018-09-03,18.9959
 2018-08-31,19.0721
 2018-08-30,18.971
 2018-08-29,18.5116
 2018-08-28,18.2607
 2018-08-27,18.3623
 2018-08-24,18.3701
 2018-08-23,18.4706
 2018-08-22,18.5805
 2018-08-21,18.4458
 2018-08-20,18.4302
 2018-08-17,18.7069
 2018-08-16,18.3991
 2018-08-15,18.2137
 2018-08-14,18.3059
 2018-08-13,18.4833
 2018-08-10,17.7568
 2018-08-08,17.2029
 2018-08-07,17.2874
 2018-08-06,17.3496
 2018-08-03,17.4866
 2018-08-02,17.4353
 2018-08-01,17.4225
 2018-07-31,17.3161
 2018-07-30,17.3101
 2018-07-27,17.3124
 2018-07-26,17.3896
 2018-07-25,17.4305
 2018-07-24,17.6514
 2018-07-23,17.7546
 2018-07-20,17.5402
 2018-07-19,17.4056
 2018-07-18,17.3253
 2018-07-17,17.5751
 2018-07-16,17.5489
 2018-07-13,17.493
 2018-07-12,17.8219
 2018-07-11,17.8274
 2018-07-10,17.7888
 2018-07-09,17.9161
 2018-07-06,17.9319
 2018-07-05,18.1189
 2018-07-04,18.1006
 2018-07-03,18.123
 2018-07-02,18.1043
 2018-06-29,18.0709
 2018-06-28,18.0633
 2018-06-27,17.9768
 2018-06-26,17.9489
 2018-06-25,17.8444
 2018-06-22,18.0236
 2018-06-21,18.0124
 2018-06-20,18.0157
 2018-06-19,18.2962
 2018-06-18,17.8156
 2018-06-15,17.7662
 2018-06-14,17.7078
 2018-06-13,17.8171
 2018-06-12,17.6522
 2018-06-11,17.5058
 2018-06-08,17.7783
 2018-06-07,17.1005
 2018-06-06,17.1866
 2018-06-05,16.7628
 2018-06-04,16.8063
 2018-06-01,16.8276
 2018-05-31,16.6421
 2018-05-30,16.6969
 2018-05-29,16.683
 2018-05-28,16.5812
 2018-05-25,16.6433
 2018-05-24,16.6847
 2018-05-23,16.8826
 2018-05-22,16.9042
 2018-05-21,17.184
 2018-05-18,16.9713
 2018-05-17,16.8726
 2018-05-16,16.9322
 2018-05-15,16.7872
 2018-05-14,16.6333
 2018-05-11,16.6574
 2018-05-10,16.8796
 2018-05-09,17.1116
 2018-05-08,16.9827
 2018-05-07,16.9603
 2018-05-04,17.146
 2018-05-03,17.1693
 2018-05-02,17.1985
 2018-04-30,17.0069
 2018-04-26,17.2521
 2018-04-25,17.3337
 2018-04-24,17.1435
 2018-04-23,17.1339
 2018-04-20,16.8629
 2018-04-19,16.9285
 2018-04-18,17.0856
 2018-04-17,17.2769
 2018-04-16,17.2164
 2018-04-13,17.2145
 2018-04-12,16.9961
 2018-04-11,17.0997
 2018-04-10,17.1445
 2018-04-09,16.9806
 2018-04-06,16.8895
 2018-04-05,16.7383
 2018-04-04,16.701
 2018-04-03,16.6367
 2018-03-29,16.6018
 2018-03-28,16.5656
 2018-03-27,16.5295
 2018-03-26,16.5069
 2018-03-23,16.6432
 2018-03-22,16.7006
 2018-03-20,16.8678
 2018-03-19,16.8045
 2018-03-16,16.6391
 2018-03-15,16.5157
 2018-03-14,16.397
 2018-03-13,16.4487
 2018-03-12,16.3787
 2018-03-09,16.4451
 2018-03-08,16.5314
 2018-03-07,16.4031
 2018-03-06,16.3732
 2018-03-05,16.508
 2018-03-02,16.3282
 2018-03-01,16.3184
 2018-02-28,16.3381
 2018-02-27,16.194
 2018-02-26,16.2313
 2018-02-23,16.2457
 2018-02-22,16.2806
 2018-02-21,16.35
 2018-02-20,16.3509
 2018-02-19,16.3486
 2018-02-16,16.4092
 2018-02-15,16.3876
 2018-02-14,16.4766
 2018-02-13,16.5323
 2018-02-12,16.5723
 2018-02-09,16.8561
 2018-02-08,16.7501
 2018-02-07,16.6487
 2018-02-06,16.8995
 2018-02-05,16.9925
 2018-02-02,17.0232
 2018-02-01,16.9217
 2018-01-31,16.8469
 2018-01-30,16.8391
 2018-01-29,16.8592
 2018-01-26,16.8666
 2018-01-25,16.9979
 2018-01-24,16.8532
 2018-01-23,16.8975
 2018-01-22,16.745
 2018-01-19,16.9189
 2018-01-18,16.9464
 2018-01-17,16.9471
 2018-01-16,16.8923
 2018-01-15,17.0044
 2018-01-12,16.8378
 2018-01-11,16.7965
 2018-01-10,16.737
 2018-01-09,16.8195
 2018-01-08,16.7786
 2018-01-05,16.7342
 2018-01-04,16.6425
 2018-01-03,16.8491
 2018-01-02,16.7051
 2017-12-29,16.5871
 2017-12-28,16.4851
 2017-12-27,16.7281
 2017-12-22,16.9979
 2017-12-21,17.066
 2017-12-20,17.0054
 2017-12-19,17.0568
 2017-12-18,17.4462
 2017-12-15,18.1026
 2017-12-14,18.0923
 2017-12-13,18.1473
 2017-12-12,18.1884
 2017-12-11,18.2556
 2017-12-08,18.4995
 2017-12-07,18.1866
 2017-12-06,18.0862
 2017-12-05,18.0912
 2017-12-04,18.5032
 2017-12-01,18.491
 2017-11-30,18.3694
 2017-11-29,18.3015
 2017-11-28,18.3079
 2017-11-27,18.6863
 2017-11-24,18.5686
 2017-11-23,18.4387
 2017-11-22,18.4086
 2017-11-21,18.6819
 2017-11-20,18.5936
 2017-11-17,18.8095
 2017-11-16,18.8688
 2017-11-15,18.9109
 2017-11-14,18.9695
 2017-11-13,18.8672
 2017-11-10,18.7694
 2017-11-09,18.5863
 2017-11-08,18.5951
 2017-11-07,18.6511
 2017-11-06,18.6202
 2017-11-03,18.3543
 2017-11-02,18.536
 2017-11-01,18.7906
 2017-10-31,18.5661
 2017-10-30,18.5535
 2017-10-27,18.6724
 2017-10-26,18.7678
 2017-10-25,17.9671
 2017-10-24,18.029
 2017-10-23,18.0227
 2017-10-20,17.8882
 2017-10-19,17.7822
 2017-10-18,17.7359
 2017-10-17,17.6722
 2017-10-16,17.6934
 2017-10-13,17.8304
 2017-10-12,17.8439
 2017-10-11,17.9445
 2017-10-10,18.124
 2017-10-09,18.0837
 2017-10-06,17.8986
 2017-10-05,17.9369
 2017-10-04,18.0313
 2017-10-03,18.1007
 2017-10-02,18.1412
 2017-09-29,18.0743
 2017-09-28,18.19
 2017-09-27,18.0102
 2017-09-26,17.9186
 2017-09-22,17.9012
 2017-09-21,18.0286
 2017-09-20,18.0668
 2017-09-19,17.9594
 2017-09-18,17.8813
 2017-09-15,17.6574
 2017-09-14,17.3477
 2017-09-13,17.3294
 2017-09-12,17.1059
 2017-09-11,16.9822
 2017-09-08,16.851
 2017-09-07,16.7239
 2017-09-06,16.8569
 2017-09-05,16.7465
 2017-09-04,16.7741
 2017-09-01,16.7568
 2017-08-31,16.7936
 2017-08-30,16.8302
 2017-08-29,16.9192
 2017-08-28,16.8411
 2017-08-25,16.8524
 2017-08-24,16.8955
 2017-08-23,16.9435
 2017-08-22,16.9613
 2017-08-21,16.9985
 2017-08-18,17.0584
 2017-08-17,16.9861
 2017-08-16,17.1003
 2017-08-15,17.2053
 2017-08-14,17.3432
 2017-08-11,17.4993
 2017-08-10,17.3809
 2017-08-08,17.2503
 2017-08-07,17.4813
 2017-08-04,17.5549
 2017-08-03,17.5504
 2017-08-02,17.5816
 2017-08-01,17.4356
 2017-07-31,17.1151
 2017-07-28,17.0385
 2017-07-27,16.9632
 2017-07-26,16.996
 2017-07-25,16.9109
 2017-07-24,16.8449
 2017-07-21,16.8691
 2017-07-20,16.8787
 2017-07-19,16.8637
 2017-07-18,16.8526
 2017-07-17,17.0012
 2017-07-14,17.0718
 2017-07-13,17.1008
 2017-07-12,17.3344
 2017-07-11,17.5388
 2017-07-10,17.1915
 2017-07-07,17.4047
 2017-07-06,17.3173
 2017-07-05,17.085
 2017-07-04,17.0461
 2017-07-03,17.006
 2017-06-30,17.0068
 2017-06-29,16.8198
 2017-06-28,16.6786
 2017-06-27,16.3644
 2017-06-26,16.3869
 2017-06-23,16.4669
 2017-06-22,16.4314
 2017-06-21,16.5205
 2017-06-20,16.4813
 2017-06-19,16.3897
 2017-06-15,16.1416
 2017-06-14,16.2811
 2017-06-13,16.2415
 2017-06-12,16.42
 2017-06-09,16.4648
 2017-06-08,16.6706
 2017-06-07,16.5676
 2017-06-06,16.4952
 2017-06-05,16.3676
 2017-06-02,16.651
 2017-06-01,16.8288
 2017-05-31,16.7637
 2017-05-30,16.7308
 2017-05-29,16.6102
 2017-05-26,16.6582
 2017-05-25,16.7747
 2017-05-24,16.9129
 2017-05-23,17.2426
 2017-05-22,17.1576
 2017-05-19,17.2696
 2017-05-18,17.4159
 2017-05-17,17.0146
 2017-05-16,16.9751
 2017-05-15,17.1689
 2017-05-12,17.2478
 2017-05-11,17.3088
 2017-05-10,17.6067
 2017-05-09,17.687
 2017-05-08,17.5182
 2017-05-05,17.6516
 2017-05-04,17.4171
 2017-05-03,17.2695
 2017-05-02,17.1486
 2017-04-28,17.2021
 2017-04-26,16.8133
 2017-04-25,16.732
 2017-04-24,16.5534
 2017-04-21,16.8374
 2017-04-20,16.9349
 2017-04-19,17.1405
 2017-04-18,16.8259
 2017-04-13,16.93
 2017-04-12,17.2254
 2017-04-11,17.2288
 2017-04-10,17.2462
 2017-04-07,17.09
 2017-04-06,17.1375
 2017-04-05,16.9917
 2017-04-04,17.193
 2017-04-03,16.9997
 2017-03-31,16.765
 2017-03-30,16.0859
 2017-03-29,16.2232
 2017-03-28,16.1689
 2017-03-27,15.5286
 2017-03-24,15.5929
 2017-03-23,15.6836
 2017-03-22,15.8106
 2017-03-20,15.7173
 2017-03-17,15.771
 2017-03-16,15.644
 2017-03-15,16.0254
 2017-03-14,16.0443
 2017-03-13,16.0255
 2017-03-10,16.1788
 2017-03-09,16.0783
 2017-03-08,15.8215
 2017-03-07,15.8278
 2017-03-06,15.9641
 2017-03-03,16.0918
 2017-03-02,16.0453
 2017-03-01,16.195
 2017-02-28,16.1792
 2017-02-27,16.0813
 2017-02-24,16.203
 2017-02-23,16.1226
 2017-02-22,16.3379
 2017-02-21,16.2979
 2017-02-20,16.382
 2017-02-17,16.2545
 2017-02-16,16.1423
 2017-02-15,16.2144
 2017-02-14,16.5761
 2017-02-13,16.6603
 2017-02-10,16.6954
 2017-02-09,16.8739
 2017-02-08,16.8672
 2017-02-07,16.5972
 2017-02-06,16.5561
 2017-02-03,16.8385
 2017-02-02,16.9394
 2017-02-01,16.9581
 2017-01-31,16.9091
 2017-01-30,17.1044
 2017-01-27,16.8851
 2017-01-26,16.7464
 2017-01-25,16.7149
 2017-01-24,16.8086
 2017-01-23,16.8259
 2017-01-20,16.6775
 2017-01-19,16.7036
 2017-01-18,16.6846
 2017-01-17,16.3656
 2017-01-16,16.361
 2017-01-13,16.4929
 2017-01-12,16.7205
 2017-01-11,16.673
 2017-01-10,16.5067
 2017-01-09,16.743
 2017-01-06,16.9446
 2017-01-05,16.6921
 2017-01-04,16.8342
 2017-01-03,16.8562
 2016-12-30,16.7504
 2016-12-29,16.8379
 2016-12-28,17.0708
 2016-12-23,17.1997
 2016-12-22,17.2548
 2016-12-21,17.2581
 2016-12-20,17.4756
 2016-12-19,17.4629
 2016-12-15,17.5909
 2016-12-14,17.2578
 2016-12-13,17.2451
 2016-12-12,17.4384
 2016-12-09,17.2795
 2016-12-08,17.0888
 2016-12-07,17.2304
 2016-12-06,17.4674
 2016-12-05,17.5672
 2016-12-02,17.7481
 2016-12-01,17.5357
 2016-11-30,17.4695
 2016-11-29,17.1967
 2016-11-28,17.3353
 2016-11-25,17.4891
 2016-11-24,17.6638
 2016-11-23,17.4874
 2016-11-22,17.6593
 2016-11-21,17.73
 2016-11-18,18.0575
 2016-11-17,17.7954
 2016-11-16,17.7354
 2016-11-15,17.7087
 2016-11-14,18.0653
 2016-11-11,17.8898
 2016-11-10,16.6383
 2016-11-09,16.7906
 2016-11-08,16.6805
 2016-11-07,16.7871
 2016-11-04,16.8433
 2016-11-03,16.6424
 2016-11-02,16.5454
 2016-11-01,16.5564
 2016-10-31,16.7394
 2016-10-28,16.9623
 2016-10-27,17.0382
 2016-10-26,16.752
 2016-10-25,16.9485
 2016-10-24,16.9753
 2016-10-21,17.1823
 2016-10-20,17.0761
 2016-10-19,17.1012
 2016-10-18,17.2036
 2016-10-17,17.4591
 2016-10-14,17.3788
 2016-10-13,17.4573
 2016-10-12,17.6921
 2016-10-11,17.3953
 2016-10-10,17.099
 2016-10-07,17.3053
 2016-10-06,17.5001
 2016-10-05,17.4865
 2016-10-04,17.4043
 2016-10-03,17.5278
 2016-09-30,18.1199
 2016-09-29,17.7754
 2016-09-28,17.5041
 2016-09-27,17.5896
 2016-09-26,17.7001
 2016-09-23,17.6931
 2016-09-22,17.5565
 2016-09-21,17.8711
 2016-09-20,18.0983
 2016-09-19,18.4518
 2016-09-16,18.6593
 2016-09-15,18.9944
 2016-09-14,18.9392
 2016-09-13,18.9889
 2016-09-12,19.3004
 2016-09-09,18.97
 2016-09-08,18.6594
 2016-09-07,18.7855
 2016-09-06,19.0351
 2016-09-05,19.2073
 2016-09-02,19.4798
 2016-09-01,19.3642
 2016-08-31,18.9666
 2016-08-30,18.8289
 2016-08-29,18.8908
 2016-08-26,18.7501
 2016-08-25,18.6994
 2016-08-24,18.543
 2016-08-23,17.7481
 2016-08-22,17.8223
 2016-08-19,17.7268
 2016-08-18,17.4272
 2016-08-17,17.4917
