Indicator,Description
Rand per US Dollar,Weighted average of the banks' daily rates at approximately 10:30 am. Weights are based on the banks' foreign exchange transactions.
,
Date,Value
 2021-10-08,14.9389
 2021-10-07,14.9195
 2021-10-06,15.1718
 2021-10-05,15.028
 2021-10-04,14.9799
 2021-10-01,15.0323
 2021-09-30,15.136
 2021-09-29,15.0304
 2021-09-28,15.0546
 2021-09-27,15.038
 2021-09-23,14.6646
 2021-09-22,14.7729
 2021-09-21,14.7524
 2021-09-20,14.7972
 2021-09-17,14.6129
 2021-09-16,14.5068
 2021-09-15,14.2955
 2021-09-14,14.1664
 2021-09-13,14.1899
 2021-09-10,14.0946
 2021-09-09,14.1393
 2021-09-08,14.3348
 2021-09-07,14.3038
 2021-09-06,14.2647
 2021-09-03,14.4109
 2021-09-02,14.3228
 2021-09-01,14.4419
 2021-08-31,14.5371
 2021-08-30,14.66
 2021-08-27,14.9042
 2021-08-26,14.95
 2021-08-25,14.9299
 2021-08-24,15.1542
 2021-08-23,15.2842
 2021-08-20,15.353
 2021-08-19,15.162
 2021-08-18,14.9022
 2021-08-17,14.8828
 2021-08-16,14.7561
 2021-08-13,14.838
 2021-08-12,14.6961
 2021-08-11,14.8332
 2021-08-10,14.785
 2021-08-06,14.5415
 2021-08-05,14.389
 2021-08-04,14.2661
 2021-08-03,14.3188
 2021-08-02,14.5165
 2021-07-30,14.5593
 2021-07-29,14.6582
 2021-07-28,14.8094
 2021-07-27,14.9312
 2021-07-26,14.9691
 2021-07-23,14.7561
 2021-07-22,14.5493
 2021-07-21,14.7097
 2021-07-20,14.552
 2021-07-19,14.4782
 2021-07-16,14.4485
 2021-07-15,14.5185
 2021-07-14,14.7381
 2021-07-13,14.4932
 2021-07-12,14.3448
 2021-07-09,14.2773
 2021-07-08,14.4057
 2021-07-07,14.3567
 2021-07-06,14.2376
 2021-07-05,14.2423
 2021-07-02,14.4582
 2021-07-01,14.2968
 2021-06-30,14.3073
 2021-06-29,14.3303
 2021-06-28,14.2706
 2021-06-25,14.1637
 2021-06-24,14.2661
 2021-06-23,14.1554
 2021-06-22,14.3369
 2021-06-21,14.36
 2021-06-18,14.0811
 2021-06-17,14.0211
 2021-06-15,13.7491
 2021-06-14,13.7541
 2021-06-11,13.5667
 2021-06-10,13.6924
 2021-06-09,13.5425
 2021-06-08,13.5994
 2021-06-07,13.4949
 2021-06-04,13.6629
 2021-06-03,13.5237
 2021-06-02,13.7703
 2021-06-01,13.7467
 2021-05-31,13.7404
 2021-05-28,13.8194
 2021-05-27,13.6843
 2021-05-26,13.8295
 2021-05-25,13.852
 2021-05-24,13.9829
 2021-05-21,13.9859
 2021-05-20,14.0726
 2021-05-19,14.0385
 2021-05-18,14.0137
 2021-05-17,14.1564
 2021-05-14,14.1485
 2021-05-13,14.0867
 2021-05-12,13.9845
 2021-05-11,14.0095
 2021-05-10,13.9915
 2021-05-07,14.2393
 2021-05-06,14.316
 2021-05-05,14.4652
 2021-05-04,14.4599
 2021-05-03,14.4599
 2021-04-30,14.3799
 2021-04-29,14.1969
 2021-04-28,14.3979
 2021-04-26,14.23
 2021-04-23,14.2938
 2021-04-22,14.2731
 2021-04-21,14.3161
 2021-04-20,14.2599
 2021-04-19,14.1769
 2021-04-16,14.2549
 2021-04-15,14.3448
 2021-04-14,14.5223
 2021-04-13,14.5542
 2021-04-12,14.642
 2021-04-09,14.5894
 2021-04-08,14.4932
 2021-04-07,14.548
 2021-04-06,14.5869
 2021-04-01,14.7241
 2021-03-31,14.8369
 2021-03-30,14.9513
 2021-03-29,15.0189
 2021-03-26,15.0113
 2021-03-25,14.9356
 2021-03-24,14.8397
 2021-03-23,14.7908
 2021-03-19,14.654
 2021-03-18,14.6714
 2021-03-17,14.9236
 2021-03-16,14.8903
 2021-03-15,14.9158
 2021-03-12,14.9757
 2021-03-11,14.9144
 2021-03-10,15.2572
 2021-03-09,15.374
 2021-03-08,15.436
 2021-03-05,15.3047
 2021-03-04,15.0735
 2021-03-03,14.8663
 2021-03-02,15.0343
 2021-03-01,15.0894
 2021-02-26,14.8367
 2021-02-25,14.6259
 2021-02-24,14.5815
 2021-02-23,14.6818
 2021-02-22,14.8032
 2021-02-19,14.5616
 2021-02-18,14.6559
 2021-02-17,14.7137
 2021-02-16,14.4646
 2021-02-15,14.4402
 2021-02-12,14.661
 2021-02-11,14.6967
 2021-02-10,14.6843
 2021-02-09,14.8437
 2021-02-08,14.9038
 2021-02-05,14.9266
 2021-02-04,14.9607
 2021-02-03,14.9348
 2021-02-02,14.9399
 2021-02-01,15.0809
 2021-01-29,15.1903
 2021-01-28,15.3363
 2021-01-27,15.0916
 2021-01-26,15.3233
 2021-01-25,15.1699
 2021-01-22,15.0771
 2021-01-21,14.862
 2021-01-20,14.8821
 2021-01-19,15.085
 2021-01-18,15.2651
 2021-01-15,15.181
 2021-01-14,15.1857
 2021-01-13,15.2618
 2021-01-12,15.4843
 2021-01-11,15.4559
 2021-01-08,15.3661
 2021-01-07,15.069
 2021-01-06,14.9784
 2021-01-05,14.7517
 2021-01-04,14.5626
 2020-12-31,14.6246
 2020-12-30,14.6446
 2020-12-29,14.6334
 2020-12-28,14.5759
 2020-12-24,14.5957
 2020-12-23,14.5893
 2020-12-22,14.6262
 2020-12-21,14.8079
 2020-12-18,14.6437
 2020-12-17,14.7523
 2020-12-15,14.9929
 2020-12-14,15.002
 2020-12-11,15.138
 2020-12-10,14.9509
 2020-12-09,14.958
 2020-12-08,15.1246
 2020-12-07,15.2472
 2020-12-04,15.1937
 2020-12-03,15.3268
 2020-12-02,15.318
 2020-12-01,15.3842
 2020-11-30,15.2823
 2020-11-27,15.1929
 2020-11-26,15.1518
 2020-11-25,15.1329
 2020-11-24,15.325
 2020-11-23,15.3124
 2020-11-20,15.4251
 2020-11-19,15.5312
 2020-11-18,15.3185
 2020-11-17,15.35
 2020-11-16,15.4406
 2020-11-13,15.6216
 2020-11-12,15.671
 2020-11-11,15.6208
 2020-11-10,15.4308
 2020-11-09,15.5849
 2020-11-06,15.7343
 2020-11-05,15.8452
 2020-11-04,16.3127
 2020-11-03,16.0853
 2020-11-02,16.3007
 2020-10-30,16.3246
 2020-10-29,16.4177
 2020-10-28,16.3194
 2020-10-27,16.2141
 2020-10-26,16.3099
 2020-10-23,16.1907
 2020-10-22,16.2736
 2020-10-21,16.4229
 2020-10-20,16.4932
 2020-10-19,16.4799
 2020-10-16,16.5529
 2020-10-15,16.6568
 2020-10-14,16.5103
 2020-10-13,16.5167
 2020-10-12,16.4855
 2020-10-09,16.4729
 2020-10-08,16.6029
 2020-10-07,16.5829
 2020-10-06,16.6567
 2020-10-05,16.4131
 2020-10-02,16.6863
 2020-10-01,16.5929
 2020-09-30,16.9231
 2020-09-29,17.1607
 2020-09-28,17.1782
 2020-09-25,16.8591
 2020-09-23,16.9708
 2020-09-22,16.8537
 2020-09-21,16.5242
 2020-09-18,16.1366
 2020-09-17,16.3537
 2020-09-16,16.3607
 2020-09-15,16.6255
 2020-09-14,16.6146
 2020-09-11,16.7538
 2020-09-10,16.6634
 2020-09-09,16.8338
 2020-09-08,16.8259
 2020-09-07,16.6242
 2020-09-04,16.6546
 2020-09-03,16.7588
 2020-09-02,16.7199
 2020-09-01,16.7129
 2020-08-31,16.6816
 2020-08-28,16.842
 2020-08-27,16.8399
 2020-08-26,16.8118
 2020-08-25,16.8734
 2020-08-24,17.0129
 2020-08-21,17.2937
 2020-08-20,17.3246
 2020-08-19,17.2529
 2020-08-18,17.4446
 2020-08-17,17.4046
 2020-08-14,17.4595
 2020-08-13,17.4791
 2020-08-12,17.4808
 2020-08-11,17.5549
 2020-08-07,17.6467
 2020-08-06,17.5029
 2020-08-05,17.3467
 2020-08-04,17.2558
 2020-08-03,17.2005
 2020-07-31,16.8821
 2020-07-30,16.7816
 2020-07-29,16.4216
 2020-07-28,16.4625
 2020-07-27,16.5496
 2020-07-24,16.7403
 2020-07-23,16.465
 2020-07-22,16.5068
 2020-07-21,16.5935
 2020-07-20,16.7257
 2020-07-17,16.7276
 2020-07-16,16.6835
 2020-07-15,16.616
 2020-07-14,16.8549
 2020-07-13,16.7823
 2020-07-10,16.8708
 2020-07-09,16.8333
 2020-07-08,17.0817
 2020-07-07,17.1183
 2020-07-06,16.9738
 2020-07-03,16.9659
 2020-07-02,16.9107
 2020-07-01,17.2591
 2020-06-30,17.3312
 2020-06-29,17.2867
 2020-06-26,17.2295
 2020-06-25,17.4021
 2020-06-24,17.3211
 2020-06-23,17.2399
 2020-06-22,17.418
 2020-06-19,17.411
 2020-06-18,17.233
 2020-06-17,17.1313
 2020-06-15,17.2408
 2020-06-12,17.0858
 2020-06-11,16.6296
 2020-06-10,16.5799
 2020-06-09,16.882
 2020-06-08,16.7474
 2020-06-05,16.8481
 2020-06-04,17.0257
 2020-06-03,17.0333
 2020-06-02,17.3131
 2020-06-01,17.4901
 2020-05-29,17.5479
 2020-05-28,17.4648
 2020-05-27,17.4744
 2020-05-26,17.4267
 2020-05-25,17.6405
 2020-05-22,17.8171
 2020-05-21,17.9426
 2020-05-20,18.1355
 2020-05-19,18.2914
 2020-05-18,18.481
 2020-05-15,18.5111
 2020-05-14,18.573
 2020-05-13,18.4124
 2020-05-12,18.4294
 2020-05-11,18.3212
 2020-05-08,18.4869
 2020-05-07,18.5817
 2020-05-06,18.4852
 2020-05-05,18.28
 2020-05-04,18.7516
 2020-04-30,18.0589
 2020-04-29,18.4869
 2020-04-28,18.6678
 2020-04-24,19.0722
 2020-04-23,19.0243
 2020-04-22,18.8829
 2020-04-21,19.0549
 2020-04-20,18.9305
 2020-04-17,18.8159
 2020-04-16,18.5972
 2020-04-15,18.6243
 2020-04-14,18.0303
 2020-04-09,18.0868
 2020-04-08,18.4033
 2020-04-07,18.3207
 2020-04-06,19.0768
 2020-04-03,18.7096
 2020-04-02,18.2113
 2020-04-01,18.0283
 2020-03-31,17.9822
 2020-03-30,17.8226
 2020-03-27,17.5046
 2020-03-26,17.4915
 2020-03-25,17.3437
 2020-03-24,17.7233
 2020-03-23,17.8108
 2020-03-20,17.1939
 2020-03-19,17.3757
 2020-03-18,16.7717
 2020-03-17,16.5498
 2020-03-16,16.6289
 2020-03-13,16.3201
 2020-03-12,16.4264
 2020-03-11,16.0714
 2020-03-10,15.9082
 2020-03-09,16.1815
 2020-03-06,15.5874
 2020-03-05,15.3336
 2020-03-04,15.3659
 2020-03-03,15.5337
 2020-03-02,15.5255
 2020-02-28,15.6171
 2020-02-27,15.2974
 2020-02-26,15.2421
 2020-02-25,15.0972
 2020-02-24,15.1622
 2020-02-21,15.1746
 2020-02-20,15.1279
 2020-02-19,14.953
 2020-02-18,15.043
 2020-02-17,14.8726
 2020-02-14,14.8601
 2020-02-13,14.9328
 2020-02-12,14.7639
 2020-02-11,14.894
 2020-02-10,15.0239
 2020-02-07,14.9915
 2020-02-06,14.7652
 2020-02-05,14.7974
 2020-02-04,14.7731
 2020-02-03,14.9742
 2020-01-31,14.8455
 2020-01-30,14.6841
 2020-01-29,14.5661
 2020-01-28,14.6031
 2020-01-27,14.5207
 2020-01-24,14.3595
 2020-01-23,14.3017
 2020-01-22,14.4858
 2020-01-21,14.569
 2020-01-20,14.5289
 2020-01-17,14.3698
 2020-01-16,14.3822
 2020-01-15,14.4073
 2020-01-14,14.4688
 2020-01-13,14.3475
 2020-01-10,14.2363
 2020-01-09,14.1313
 2020-01-08,14.2698
 2020-01-07,14.1799
 2020-01-06,14.3193
 2020-01-03,14.2243
 2020-01-02,13.9923
 2019-12-31,14.0418
 2019-12-30,13.9709
 2019-12-27,14.1058
 2019-12-24,14.2009
 2019-12-23,14.2591
 2019-12-20,14.2105
 2019-12-19,14.3126
 2019-12-18,14.4242
 2019-12-17,14.484
 2019-12-13,14.5008
 2019-12-12,14.6747
 2019-12-11,14.7509
 2019-12-10,14.6624
 2019-12-09,14.6524
 2019-12-06,14.6419
 2019-12-05,14.5918
 2019-12-04,14.6129
 2019-12-03,14.5691
 2019-12-02,14.6861
 2019-11-29,14.6955
 2019-11-28,14.7837
 2019-11-27,14.762
 2019-11-26,14.8174
 2019-11-25,14.6994
 2019-11-22,14.5949
 2019-11-21,14.7526
 2019-11-20,14.8254
 2019-11-19,14.7539
 2019-11-18,14.7425
 2019-11-15,14.785
 2019-11-14,14.945
 2019-11-13,14.9449
 2019-11-12,14.8794
 2019-11-11,14.9281
 2019-11-08,14.7749
 2019-11-07,14.7737
 2019-11-06,14.7845
 2019-11-05,14.7391
 2019-11-04,14.8356
 2019-11-01,15.0719
 2019-10-31,15.0823
 2019-10-30,14.6283
 2019-10-29,14.5509
 2019-10-28,14.5531
 2019-10-25,14.6299
 2019-10-24,14.6354
 2019-10-23,14.6475
 2019-10-22,14.7396
 2019-10-21,14.7532
 2019-10-18,14.7875
 2019-10-17,14.8467
 2019-10-16,15.0037
 2019-10-15,14.8059
 2019-10-14,14.8136
 2019-10-11,14.9319
 2019-10-10,15.1102
 2019-10-09,15.2138
 2019-10-08,15.1579
 2019-10-07,15.1291
 2019-10-04,15.1643
 2019-10-03,15.1585
 2019-10-02,15.3802
 2019-10-01,15.2187
 2019-09-30,15.1971
 2019-09-27,15.071
 2019-09-26,15.0776
 2019-09-25,14.989
 2019-09-23,14.9592
 2019-09-20,14.7992
 2019-09-19,14.6649
 2019-09-18,14.6349
 2019-09-17,14.7536
 2019-09-16,14.6588
 2019-09-13,14.556
 2019-09-12,14.6038
 2019-09-11,14.706
 2019-09-10,14.7249
 2019-09-09,14.7774
 2019-09-06,14.7806
 2019-09-05,14.7532
 2019-09-04,14.9383
 2019-09-03,15.2256
 2019-09-02,15.1542
 2019-08-30,15.2324
 2019-08-29,15.3438
 2019-08-28,15.2839
 2019-08-27,15.321
 2019-08-26,15.2849
 2019-08-23,15.1411
 2019-08-22,15.2261
 2019-08-21,15.2346
 2019-08-20,15.3949
 2019-08-19,15.3793
 2019-08-16,15.1825
 2019-08-15,15.2838
 2019-08-14,15.1626
 2019-08-13,15.3524
 2019-08-12,15.412
 2019-08-08,15.0611
 2019-08-07,14.8924
 2019-08-06,14.7886
 2019-08-05,14.9185
 2019-08-02,14.7089
 2019-08-01,14.4699
 2019-07-31,14.1784
 2019-07-30,14.2011
 2019-07-29,14.2762
 2019-07-26,14.1524
 2019-07-25,13.9542
 2019-07-24,13.9326
 2019-07-23,13.8933
 2019-07-22,13.9225
 2019-07-19,13.8574
 2019-07-18,13.9938
 2019-07-17,13.9769
 2019-07-16,13.8849
 2019-07-15,13.8938
 2019-07-12,13.9174
 2019-07-11,13.9502
 2019-07-10,14.1986
 2019-07-09,14.206
 2019-07-08,14.1829
 2019-07-05,14.0877
 2019-07-04,13.9942
 2019-07-03,14.1303
 2019-07-02,14.2069
 2019-07-01,14.1074
 2019-06-28,14.1487
 2019-06-27,14.1846
 2019-06-26,14.3285
 2019-06-25,14.3015
 2019-06-24,14.271
 2019-06-21,14.4013
 2019-06-20,14.2252
 2019-06-19,14.5187
 2019-06-18,14.6827
 2019-06-14,14.8474
