Municipality,Artificial Waterbodies,Commercial,Consolidated,Extraction Sites,Fallow Lands & Old Fields,Herbaceous Wetlands,Industrial,Karoo & Fynbos Shubland,Natural Grassland,Natural Waterbodies,Natural Wooded Land,Permanent Crops,Planted Forest,Residential,Shrubs,Smallholdings,Surface Infrastructure,Temporary Crops,Transport,Unconsolidated,Urban Vegetation,Village,Waste & Resource Dumps,Woody Wetlands
maphumulo,0.027245474639385033,0.0,0.13216329329255624,0.0,3.949985501771438,0.06217600379001653,0.0038804257661440656,0.0,3.8874366606794837,0.058267537960829306,31.68585390466309,0.21804430065764563,0.5793948737619158,21.79148179723572,0.0,0.0,0.0,2.2822741801526614,0.02330053148227469,0.11262601301366763,0.0,0.9097275603079098,0.0,0.0
maquassi hills,0.24806309991087738,0.04019817772194165,0.018248637420189017,0.21762019677296712,10.226415238294031,0.07968017723473625,0.017435306417331105,0.0,14.840792884713025,0.2656441304280466,6.153594825680758,0.04020648464986442,0.4812595437573396,0.40273396423312735,0.11375393670768856,0.04018034288170972,0.0,29.41259694613098,0.07053610987341133,0.04620675645341067,0.0242667927260518,0.1395359380837524,0.007571084406992459,0.0
maruleng,0.14270108558082875,0.021403770479400515,0.021393130004675676,0.03361735574142428,3.4873163917804777,0.14586228459816897,0.2904889819624229,0.0,2.2784883178258344,0.17211616894948692,14.696201168745754,3.632634157342363,0.09784416926630639,2.7209854756517347,0.0,0.031636205229352156,0.0,3.126344291817077,0.2108859937575492,0.3474438317421075,0.018346066950078836,0.07948789128566595,0.0,0.0
masilonyana,0.8099436530074272,0.011611229621469328,0.02273524619157913,0.021666841281991672,2.470909748693344,0.2609228162616019,0.012661065042068008,0.0,2.9585980214423113,0.3013044694434869,2.471899005057049,0.0,0.5479442387894742,0.2049301872511865,0.06555494794123978,0.0126551916072862,0.017908236155779883,20.425705452188232,0.028011811469957664,0.0581255893308807,0.012669171877648926,0.094589435280226,0.08112395031636342,0.0
matatiele,0.6290598752103987,0.013437077324716344,0.3089247709911272,0.020553171645462186,4.45209618592917,2.59150159376079,0.0,0.0,9.350993745946072,0.39056901168613745,7.274753822820338,0.0,0.7913913773202356,5.799644553821363,0.0,0.0,0.0,18.22607518274725,0.059315904119677076,1.0301288518977014,0.017388576027489677,0.6370833822712623,0.0015817118666107749,0.0
matjhabeng,0.9816599004161514,0.15442193681970115,0.021613033253507496,0.03645210321748801,3.8926478078992566,1.0315662348623902,0.14640019479451197,0.0,12.571564334268292,0.9681285447022677,2.483946189943352,0.009897359621019454,0.8729694151161577,1.7689370185436226,0.0921176992106528,0.15629080717625393,0.10690460531483312,14.794243761806579,0.0457324348212786,0.06686447528385678,0.11925124244297385,0.1421049044401276,0.9583418951685057,0.0
matlosana,0.25755230058600753,0.2547984894441012,0.010856254129307517,0.0779998107460483,7.142451740804454,0.6452932199530471,0.22617113317628648,0.0,18.17118465966134,0.06311687690083287,8.154125427616634,0.029588094832239835,0.780569425539899,2.5274302552209216,0.0947846339204838,0.361330895979251,0.06420909123241539,19.712995518990855,0.04048417721915486,0.010857738461094921,0.08789807275078573,0.17664374991115314,0.7161140809603116,0.0
matzikama,0.03841818306229278,0.011330246827783667,0.21190767771998464,0.22509423377529125,2.3987607658058345,0.08891604005196323,0.0356002371731297,22.4975885087704,12.244167256941044,0.05797799595742367,2.53845272231671,0.8822167558486151,0.027433873659717892,0.0798482966494326,0.35667674356303186,0.004745334580530497,0.010514364053335546,6.355765983809449,0.1270094556386216,8.75320837399204,0.010019670414361515,0.06105129257247267,0.08407555281015375,0.0
mbhashe,0.03271199183424307,0.006132771426496075,0.01124671968097161,0.007159169061425438,8.27853298961776,0.08486797272321836,0.004086464826673447,0.0,10.401081205100768,0.26181434485696015,35.46249100972896,0.05225259525554508,0.7499777622596603,13.27087007661483,0.0,0.0,0.0,13.46323446954049,0.02146906745535849,0.5064076778117482,0.0030654348475430077,0.7849355659290547,0.0,0.019454333351732335
merafong city,0.5366775421055093,0.1641292435935827,0.14445846074486968,0.07440359755745525,7.218747828583114,1.1512546820800336,0.19475889189131984,0.0,9.896247468898771,0.030602367648401966,6.009443557989286,0.013120990007757724,3.101117053654159,2.577908464265749,0.1421944160069561,0.9817905341892575,0.26700310004758504,12.380087396894055,0.08318564339753381,0.20794293745927167,0.11598800927065614,0.23420678760599187,0.8842286724643694,0.0
metsimaholo,0.4463514156327683,0.1405246208882724,0.01241063573219031,1.2203565401269152,2.592787032012399,2.676258154642258,0.378146296703089,0.0,18.02995429970627,0.19018238952106478,1.511063063427409,0.0,1.1781736366298112,2.705935526233851,0.1135972855332015,1.1556950025819268,0.2252363449111539,20.933417334087846,0.07236447544608356,0.19655527112499807,0.2479225829006496,0.2172036015105669,0.2623309767671322,0.0
mhlontlo,0.07351950726700243,0.01184293657844616,0.052096746748009085,0.03911517906419525,7.9256292312135495,0.9206199951586591,0.0071180284492988015,0.0,19.78510336659139,0.3812774547527719,14.77263901662104,0.0,3.7775639962146217,9.442948517422554,0.0,0.0,0.0,12.405935071755769,0.04974896241477568,1.9250822279804753,0.0023729980923421225,1.0416308540772816,0.0035564611409987634,0.0
midvaal,0.44682192916751556,0.11364645104397987,0.03511344710519271,0.07644873658089,4.224684428450079,2.9511957571588514,0.40893840692363786,0.0,18.88304322578868,0.08893383763047713,7.883744018707032,0.016528949511061996,2.7741426755588674,1.8223862250412657,0.030995557019710972,6.637933202578244,0.05165971375948347,17.98929165412235,0.09920489353126297,0.21697847965173242,0.21061478829744001,0.9628454899028344,0.053722687022012654,0.0
mkhambathini,0.37805157779542203,0.015908288390154783,0.039811998241240126,0.0556795615660618,5.55223203951667,0.7600955495191976,0.3540370086177922,0.0,5.469208962070718,0.11917297092781746,25.587610012420775,2.950363095605776,1.450405428118178,5.817581017961126,0.0,0.679968966731043,0.01194366397705008,2.4442539569335864,0.04377855033018682,0.13526015994984192,0.007953538471471807,0.5331647246668119,0.0,0.0
mkhondo,0.17675066603715966,0.03041937669162395,0.18696332545427227,0.042765467588262523,3.799303070252523,3.8305886843441774,0.04851918438224624,0.0,16.260259078132137,0.07463480151642297,10.337926992171782,0.023171102364654007,23.18292303170156,1.7895685290288272,0.0,0.0,0.0,8.687299870101372,0.1571735167875479,0.26743995254929775,0.005793740110306265,0.5492394253204336,0.025362335296059323,0.0
mnquma,0.14153028934031356,0.009668510645211363,0.017186647710847245,0.009666393691550172,11.384115366371732,0.15027779952502376,0.019325926027605318,0.0,13.762710815486725,0.09353446091928494,26.98609695192857,0.0,1.2939512396637916,12.989949500204261,0.0,0.0,0.0,13.885404491345612,0.008596022097760154,0.371367556505559,0.0,0.5895562391651873,0.003222241615125061,0.011846244280832849
modimolle-mookgophong,0.27382398423835497,0.02273283442885674,0.30142371897919923,0.059074027304212774,9.025488150195455,0.6178424623506117,0.07304031922654673,0.0,7.527709384218155,0.0013989886640128676,31.595356402238345,0.20414087344884482,0.2201956060515606,0.41850466230776706,0.0,0.19537867438803172,0.0003494283516999191,13.65465525734389,0.07863947082197707,0.10409511551730859,0.06671771076001314,0.02657108528146163,0.024132345938101037,0.0
mogalakwena,0.1677125382546457,0.03379308200639522,0.37500383373139123,0.07991005969422352,8.361120547194494,0.14498565842225802,0.05395918932296445,0.0,7.461621618536305,0.04201324673585322,12.611959108688648,0.05983893459749789,0.07220605378498239,3.6818378111041117,0.0,0.1251246057466393,0.0355329528481391,8.490977996449255,0.09459929891535175,0.2586527275777105,0.014230724749187833,0.18986201309493742,0.41805643630100314,0.0
mogale city,0.1917301150402729,0.5170937714517081,0.2502998665043445,0.23713338507078804,3.221320362407989,1.840398840770573,0.8952204687325109,0.0,10.535358802029242,0.01332758553856226,14.799371807327445,0.12511042503641046,3.648495020778359,3.3925201778942697,0.015984438525486755,6.280475444849977,0.0,12.144078897283464,0.08525257078639994,0.14922810083559385,0.087961722499036,0.889625459005599,0.43988284351560386,0.0
mohokare,0.5589871934214009,0.0035361491970778386,0.31746878559518915,0.01531447243409976,2.20700328932281,0.8987982900351104,0.004717228546696596,0.0015772664651343311,2.640134872860835,0.10328531382622201,5.904438601978898,0.0035397817948859328,0.5796565847125577,0.12496400529533125,0.18562664470301898,0.0,0.0,10.79206336735913,0.055818870918784146,1.4203720835059563,0.010608360141224167,0.06829250437010134,0.0003929475405592324,0.0
molemole,0.06243880547112392,0.017104477409583485,0.007046745242016608,0.02616833580533715,12.7188070411807,0.18913991300472616,0.017128904628162564,0.0,7.386469697558865,0.001006783787776779,11.711372285421765,0.14188241349035718,0.37831892790865,2.8423202661082105,0.0,0.020175273266976573,0.0,16.172186146073752,0.10468157325532407,0.11980456276586268,0.0,0.13884055917323285,0.0010055384227942016,0.0
moqhaka,0.4328295300243979,0.03927580541464584,0.009332484886846992,0.016924349442087365,3.590484391296725,1.4638648942489847,0.050797224230604024,0.0,8.95287051041471,0.19200565061677224,3.340368268913817,0.009789806693616235,1.2781612341241526,0.3899518085715313,0.045558664341688995,0.19909964217906612,0.01775489980913907,11.623675605034197,0.04994451227524444,0.0830474536785697,0.04459623763892551,0.15331401426009592,0.053735442501194775,0.0
moretele,0.10586281057890272,0.021677197355029452,0.03368084195692789,0.024065093485193558,12.635580055857776,1.8195361069888532,0.009623350481405833,0.0,5.408810728918033,0.07215955418107328,17.847643931318412,0.0,0.07692816838762262,10.103239490228168,0.0,0.532248199561983,0.0,8.778131683146402,0.03608374258222117,0.024057273036403044,0.004817835440852682,0.2263424260862655,0.0,0.0
moses kotane,0.21298703282810966,0.025219306582204414,0.03212273589284471,0.2588067332624241,8.146454964588942,0.021415973018108485,0.02900535365757424,0.0,14.254036699167774,0.0018885555596046383,11.74987155313811,0.0,0.023314626830900645,5.139844721347527,0.0,0.06667975901725644,0.025164276512158176,4.426152279684477,0.04217494550630484,0.2596578522705937,0.038472501279136935,0.07809711439689855,0.08879784750559278,0.0
mossel bay,0.0627800150929567,0.15220452478675325,0.2458471712710276,0.07605568947005013,3.135389578446229,0.9383062017314503,0.305962799481101,16.903300655175084,3.661425320589076,0.0958789195261938,15.122598869318436,0.24933070960222212,2.114978714721466,1.1180871057097048,0.03472509817403183,0.10415410858107149,0.0,15.31262978231492,0.08429769283285128,0.18014062170802173,0.17366294722080308,0.2264443837987148,0.0,0.0
mpofana,0.8071615089504703,0.011896840200579508,0.01585667756387221,0.0019804209962187565,3.7465592436899784,3.3913958232724015,0.02379296664119241,0.0,8.10836159983791,0.12288297120519434,8.430286926984868,0.007923550828067196,3.876889194698221,0.7392648851483462,0.0,0.0,0.0,16.825855223474246,0.039654001595163954,0.2812208256511507,0.05552880499535488,0.3944131157669455,0.0,0.0
msukaligwa,0.6494203708481145,0.032685108290140166,0.0925860884846587,0.22615978013383173,8.155427621294287,6.338321824493997,0.048716126763386186,0.0,26.44523475623225,1.0754923133042267,3.2297928426147267,0.015432909011992731,10.713937993494584,0.7740851869547205,0.0,0.03269197298331223,0.014262267152764478,20.87973737226337,0.09685346420788837,0.12768631289631646,0.01425696325059837,0.1378731931581464,0.20670914559732045,0.0
msunduzi,0.15674796849051484,1.0092060961664777,0.013834858304396494,0.0737342934164401,4.390363807852573,1.3649952583064993,0.9448573352873725,0.0,11.164600253997184,0.03687275642411643,17.795276298431816,0.4886568469223582,3.3468916406359717,29.252247631803737,0.0,1.5769765602266954,0.0,3.920760372631011,0.046088356045768955,0.06915326127941149,0.6359131149130297,2.92373230051509,0.0,0.0
mthonjaneni,0.03846016124550606,0.010672845718513563,0.4291275654908316,0.002134227435797935,2.3383596150130597,0.36100326949010575,0.0021356823853229145,0.0,18.66506224182842,0.008541243656053481,29.3877824992521,3.5212180515607905,5.961487516110973,6.584439539928451,0.0021343000564563773,0.0,0.0,3.342091605366882,0.0938986370899707,1.1563877786251615,0.023501662544379298,0.976124570455859,0.0,0.0
mtubatuba,0.5164958764840936,0.03567247675579745,0.20822184397951304,0.13001514939354136,1.006471599916357,4.495656837013013,0.01961028671422424,0.0,10.024033128767876,0.5665603376409722,20.488439282674413,1.955809525060535,13.891264364447734,10.511792294933343,0.003567786420480057,0.0,0.030288750054811013,6.090053881589691,0.06055871382704007,0.46131634395860976,0.026757065868445885,0.7517055214736488,0.23882292254863619,0.06951155656144076
musina,0.08636046063728976,0.015273380492896869,0.06820046163653017,0.06471568469397855,0.9968238792758868,0.07002413725892927,0.02310691201962908,0.0,9.251776335132769,0.05259548598836989,3.4611151099319604,0.41865079643804887,0.024174345632594713,0.5647534785074827,0.0003555519058474728,0.028790829430213143,0.011731198194122376,2.8941931684054363,0.0341388177293489,0.7814971661906267,0.001421169893392688,0.05618965748354173,0.12336101002650948,0.0
nala,0.701935903723095,0.023075077059904008,0.022267168254607513,0.005139693615322937,2.3692150947319917,0.4911242789033876,0.045255671302630654,0.0,9.435959571576861,1.8293157608953143,1.9858445721327012,0.01881480555656794,0.5531403455385834,0.41780328621898555,0.089916508034525,0.0017140420243839912,0.0,4.457093942120862,0.033327814573774664,0.018808566849718652,0.030773283922154063,0.18895114715608857,0.0,0.0
naledi,0.09601053502652807,0.020729705530008802,0.013654217221759484,0.025261955765804252,4.246991597516058,0.0025297894612907926,0.021734539249816068,0.0,12.066379699174835,0.052595756706013005,16.74224191984929,0.0005054653336846977,0.211792108037279,0.232054409032679,0.041484246953215544,0.09813082360686293,0.0,6.698362337400666,0.08444541803132483,0.025753422469828393,0.012118837605447606,0.05913837187562949,0.0005060619691149169,0.0
nama khoi,0.004229530402965489,0.010235303749598182,0.3247663191392687,0.2322329246570059,1.3304598918050607,0.0001914764826830498,0.008311009965481106,2.6596280224109097,2.7957828658104407,0.010931474790119447,0.46686865801083927,0.03639657601871135,0.0,0.1176017418329351,2.800270207187848,0.0,0.0,0.24625221035770878,0.08039943060071729,8.430663715604194,0.0038648261335225637,0.021219811949261962,0.026279512638285214,0.0
ndlambe,0.04518625559593843,0.054271756129655006,0.027120063482319687,0.010846765604309956,4.691827970617055,0.07409400620433701,0.01809017608623862,0.8371306146396493,12.017546246390891,0.3836290572758759,39.577175306227645,5.669058115240356,1.4074569198104605,1.3046435152564146,0.012663415200401372,0.12650065098130184,0.0,13.703547098079374,0.1392006062016191,0.35806581873808824,0.04704690120833717,0.0831728886066701,0.012650398919562239,0.0
ndwedwe,0.02252073707996723,0.006438802768516561,0.11586927953565733,0.0032188849575093418,2.301101154146636,0.12237738819596963,0.003212258131612152,0.0,7.701835192663716,0.05465660039441592,30.15596293278529,2.064523549420072,0.8174725405036204,21.7364196082853,0.0,0.0,0.0,3.7544059861079444,0.025758411367574837,0.045065133192652665,0.003214911709164576,1.3073523201523733,0.0,0.0
nelson mandela bay,0.6471565394017978,0.8226743757193223,0.050810488798707566,0.30149297594198043,2.2000356477226197,0.8779305869514626,0.9984212040324553,6.696715220572819,12.694178098565182,0.36092770120253376,39.971185272288494,0.05071587218754445,0.4240981903027408,10.460840816682035,0.21847716394588987,3.9073497049933703,0.0033852294833747023,4.07218810355579,0.262456146105392,0.24393632763125925,0.9497560058827561,0.30170730750124963,0.04918628521886892,0.0
newcastle,0.404802748565182,0.2413842483569694,0.060670513976580256,0.2472441872560589,6.2517164851019285,3.2225216990664753,0.23752511158458237,0.0,7.559089439332929,0.07225603468327892,6.567580911985344,0.015228687599287567,4.38393829240199,3.889326351375626,0.0,0.0646404552979943,0.20330388680632264,9.158889299498606,0.08169466969924709,0.2603991856383033,0.15967136658634073,0.6194205599693416,0.15966926327169717,0.0
ngqushwa,0.061598291805481216,0.004740284352727791,0.009480988807004752,0.017362155778659745,8.83337193249834,0.06636238939043473,0.0031584302060180293,0.0,11.757451455004418,0.16296476086321987,37.867701496129314,0.16761723766093234,0.25322764836466555,5.245754433876559,0.23062549627007609,0.0,0.0,9.883552660350999,0.07118280638282956,0.5250121300984794,0.02218900232222815,0.24821665330444062,0.006325163515373385,0.0
ngquza hill,0.015149764609483503,0.02477855830069272,0.09917496326115725,0.030296449751675045,11.654197138773961,0.11700483888641228,0.005512593301750352,0.0,11.88746569755234,0.06885182802395123,25.070044860378598,0.8438424629227022,2.332728979342193,12.372507348513215,0.0,0.0,0.0,10.985773042924897,0.03029935759294779,0.2781994117090034,0.0,0.8545388464591417,0.0,0.0
ngwathe,0.5348914639100059,0.03204546954147694,0.008522499028769377,0.03352832798720512,2.50368374927784,2.261852702025651,0.03158438111895347,0.0,12.946082184536323,0.1749690435363809,2.2561434170897603,0.007021503431976153,0.9504395639993688,0.41629222153051426,0.04369605806917925,0.03657012940541092,0.004018220227035784,25.902601847823465,0.042099934696582436,0.14708806691076645,0.0630389910935648,0.18965197648790694,0.019586466604799162,0.0
nkandla,0.0095654391017993,0.011479156922557826,0.41693647010792423,0.0,5.558377184424954,0.13004573666784555,0.0038286152856322904,0.0,15.548401971912522,0.06700710603393491,31.898286829089738,0.29091321256317976,2.1636531839741204,7.291347559519809,0.0038256956516753912,0.0,0.0,5.685967941766984,0.05162750026981448,0.25434149490341557,0.00382540100258119,1.6984091618628774,0.0,0.0
nketoana,0.38155247686094057,0.0169652236647424,0.016994941480150436,0.008174460449811058,2.1354676699895876,3.6612605423170717,0.027666700331773066,0.0,18.815771774743933,0.30805336975462505,0.2790745045932648,0.01068904824421002,0.9506203212515292,0.25511946515497824,0.008170324194340812,0.0,0.0,28.169840000781228,0.04275593757441178,0.17543545577556474,0.018211293913244678,0.16537374745659747,0.0,0.0
nkomazi,0.39020278497502864,0.03683086197392928,0.08103232483485057,0.06619602907860425,2.6716377077703153,0.722065847814325,0.0991547418604122,0.0,0.4260039555463578,0.3597847535615714,27.905803459814187,13.7584383480274,0.424061069133241,5.709341998153008,0.0,0.0037585206310519607,0.0007513781521352166,2.5267637626464303,0.09319885450369363,0.23651617445501008,0.04129876581392713,0.11885361372857746,0.00903038805025988,0.0
nongoma,0.022596502730694665,0.020977453470229987,0.2630025686698344,0.008080450284172484,5.496095583903985,0.2389155411690498,0.0016143152871751232,0.0,15.774554830457149,0.0646156117971651,34.23892143158924,0.0,0.0936122612660505,8.837627845261933,0.006451582651058706,0.0,0.003234707246660773,13.974751844800327,0.16139386687099627,3.9647990150975208,0.0016136175712279947,1.1410562041239458,0.0,0.0
nqutu,0.04467550794393639,0.02858225719422861,0.2665011959749678,0.012510440381492655,5.430553888586659,0.1804349795207011,0.001789108337595767,0.0,20.028356678881796,0.07505274264148318,4.705365592894406,0.0,0.2788999181226371,7.5308930205991125,0.0017864828054912883,0.0,0.0,18.17001452321595,0.07507709821327388,3.9050416068467753,0.0017866030591251298,2.2181891479497255,0.0,0.0
ntabankulu,0.014812155822815332,0.007405386265200791,0.10857805781566625,0.004929399973005139,9.609589982341761,0.4711504617462588,0.0,0.0,18.744234187289422,0.4521167350410152,21.620066472175168,0.0,1.406191389832226,11.404703874437935,0.0,0.0,0.0,10.56925158262897,0.03456918139233439,2.1125315617396607,0.0,1.1032293184337203,0.0,0.0
nyandeni,0.050746459272526134,0.004123150364977284,0.006865246657806844,0.02607562558811847,6.346364536301336,0.4773340009429627,0.0,0.0,14.108237400418297,0.11272971431447161,25.462442911104937,0.0,1.8563149506957775,14.306151604706514,0.0,0.0,0.0,15.590228791670626,0.021961783015986128,0.24278938145704945,0.0,0.6367995282654078,0.004117077121875604,0.008261346387949703
okhahlamba,1.7942976159563813,0.005280816764941656,0.2147295303061989,0.004397822530997338,3.70058492693589,0.9914800257785126,0.016724184797682617,0.0,6.942089587375576,0.1539676056829722,6.1403593925158875,0.009678349765949088,1.274589665724136,4.077489161598195,0.0,0.004389146485302357,0.0,17.325789913894504,0.016711650277465857,0.3536765181370727,0.06074191904544739,0.6695644606096677,0.0,0.0
oudtshoorn,0.24949188861264723,0.05444039880357881,2.8263916191663374,0.0469428392767364,1.8930754511047847,0.6130402709859796,0.01408006140628287,15.062891939594989,19.66272631012181,0.015027055197602406,11.771589261162298,0.13224341772453138,0.039410404791217386,0.4702052753169591,1.0937429657324034,0.0,0.0,6.825494005674352,0.20369672883069487,3.713544852302031,0.02158724749878693,0.23930208318693807,0.0,0.0
overstrand,0.09222773456491036,0.12761167930838746,0.36673472558786185,0.06079250299471398,3.3537714369810474,2.1287503479048793,0.11779332558912838,9.067809150053654,3.894647568411115,0.8931997980970999,17.32655352222831,0.7025416619988426,0.7489978299652071,1.3803460626613469,0.0,0.054942858019252465,0.0,7.113560132667914,0.10800375623049385,0.8620348781671764,0.17856450844378993,0.21603880258930933,0.0,0.0
phokwane,0.289551204785961,0.2894918610854465,0.0383095625486754,0.03831247740239661,0.6128730836818944,0.03405540497336611,0.195810903761048,0.0,15.154563969136067,0.08940844956277276,16.09742433587842,8.293863140113443,0.3239240980973398,1.673343442822841,0.11917847312449445,0.008526354734549432,0.0,22.804317748555594,0.085168196097601,0.029808310403048783,0.03831393635670546,0.3021843093704513,0.004255479954753383,0.0
phumelela,0.2793962180047748,0.008175378911912693,0.07282765910575649,0.009460847640851857,3.1541146434681226,1.7659977821325585,0.015500126069321694,0.0,4.072008061222322,0.12788607722512785,0.724976468862866,0.004312043269186792,0.8683389590265282,0.13983305029206128,0.0,0.0,0.0,21.947674023465485,0.05037065073306557,0.2479098913747285,0.007302772115709143,0.12652173215183418,0.0004304272735102412,0.0
polokwane,0.12755497246784556,0.2009746155862431,0.07353141083589547,0.12680727651378076,8.099587222541672,0.14048893570691803,0.19308338543989914,0.0,20.056658712028224,0.0071999591070319455,18.081607159293128,0.07348781865033634,0.08870659475376319,9.096598409841505,0.0,2.1548468645475882,0.01874510860799684,15.786442198224465,0.10879659335603777,1.346166659048288,0.05908579763862679,0.499840682872917,0.009375552292830507,0.0
port st johns,0.01579281063288239,0.0026347716884429872,0.02368124653228343,0.018450537325438544,9.887281382431434,0.10270619540670141,0.0,0.0,4.78958879448087,0.6792686084813884,31.795608259441757,0.31051206620159577,0.4368645403503016,16.047139321583913,0.0,0.0,0.0,8.172614636179114,0.005264416252710987,0.12635809953400148,0.0,0.4632065827507732,0.0,0.14498667483587044
prince albert,0.09698841125307973,0.0020521334420436545,1.937523416173812,0.007784405809399255,0.22144378590844402,0.11617087567813153,0.0036843496116869996,19.650984449274418,3.635245237893791,0.010256313249023824,1.5386414074924666,0.06974000983737617,0.011880959004094038,0.03284670438548296,2.4084152043687603,0.004519673939044933,0.0,0.3250432968520259,0.1521216234832212,15.320359772483517,0.0016393107759996057,0.04514582972502639,0.0,0.0
ramotshere moiloa,0.2147303955572653,0.017757450803135403,0.12173567334197143,0.04921853161169258,6.6273970296434275,0.020212868808233964,0.0266339794044726,0.0,11.146766306852982,0.0029536144177503974,21.607331421423428,0.0044372495080894905,0.2913104730336499,2.264916310463409,0.0024648560442573275,0.006410328203056392,0.0009823197164563007,4.0647869968706605,0.045282502464863955,0.26206696230630583,0.0039462836260342185,0.12464902630803731,0.045209552673767375,0.0
rand west city,0.3171309351744177,0.5218550720027835,0.09287499751004655,0.2817006298784029,8.24302122908529,2.386662925350086,0.5666720723837536,0.0,13.872235395815743,0.11204189247691947,2.4536880407227106,0.24359759249690793,2.7895072367953158,3.6187315805567724,0.13131361862406093,5.093239896174621,0.2308232169871932,14.535627589326884,0.118528192829818,0.19214756678563172,0.27540951029610694,0.566722798353448,1.2336344492923563,0.0
ratlou,0.16490692507875673,0.0,0.014640271008116096,0.029307051779903528,7.235637021339524,0.011000335769464431,0.005137039828514954,0.0,17.33763548284385,0.022761914369601777,22.143528768686917,0.0007323948317489923,0.10034802422098868,3.237050254788757,0.04030341064845565,0.0021942445488810163,0.002932563787521455,14.871167604637872,0.0725214007893005,0.05727803748025706,0.0,0.06964783679389623,0.07917207421819238,0.0
ray nkonyeni,0.2027520505140203,0.2810516103941873,0.26960426426658535,0.11278605053961385,8.248773675155183,0.24884389957390962,0.07372734546476432,0.0,13.461374273846037,0.1519535211464867,23.784752200436273,16.632275821429197,2.5651038957624035,18.068926494944563,0.0,0.027688827460262303,0.05061689852694391,2.5844273384427474,0.10591484091664795,0.1267652165764163,0.15216232872355634,0.9468372316266079,0.0,0.0
raymond mhlaba,0.18001262471120977,0.02166784544955032,0.009477241030504081,0.007925846942841675,2.7584763917636836,0.230882008109894,0.011628429511431972,0.0,9.50425885597727,0.03174651878903336,40.19428813737481,0.2483611601128982,1.0511657979823374,1.949547477127474,0.14482654446678692,0.0,0.0,3.606627367979443,0.029595788381137907,0.22298920747766962,0.01583862763105711,0.10564647403679962,0.0,0.0
renosterberg,0.21488011318270928,0.006227200482926524,0.5007065036158631,0.017425929908085728,0.3081660520105391,0.6836516033899321,0.02613586622711408,10.62631577328683,2.8038694820904975,0.16581343818763533,1.613819061610474,0.0,0.016813748905718996,0.06785300728595538,1.7927396709962224,0.0,0.0,0.39210546200805,0.05041946375101014,1.504942523303249,0.0006216464781331395,0.04855351844746774,0.0006216577682477154,0.0
richmond,0.2608438681951659,0.030862405717645716,0.014047786059304913,0.005606054527402912,2.8495702820993234,0.8808005345151406,0.039251753617982485,0.0,9.094557415811828,0.03088509914683388,18.593353247568224,9.898569013092873,16.367558740076213,3.737370553970995,0.0,0.07286252335375273,0.0,3.1970246012167154,0.016845289233119325,0.050500329938366624,0.03367524414029493,0.32565468147487947,0.0,0.0
richtersveld,0.010527702388950799,0.007255709049435704,0.3148403911712886,1.2838830337189344,0.02648586131679226,0.0003617291185445884,0.006911004830768216,3.233440439502372,0.5081190001937089,0.0500336627404889,0.18412091841775935,0.0010880387603154267,0.0,0.03637979074521909,0.9107045991891332,0.0,0.009790947876714052,0.04134450515757898,0.0828908591059999,23.373575597719114,0.0036317700950252345,0.007637463642776104,0.21417484267619594,0.0
rustenburg,0.8799135757127952,0.19544403336513552,0.5775707354622597,0.4833351939409249,11.127508651238085,0.38070860455515704,0.23655876610908766,0.0,16.362019779494222,0.03151064208519659,24.38642245172594,0.33242454403422583,1.8995354996976088,5.22799734587293,0.0,0.8358274919091202,0.3560970987356565,10.415260413352936,0.08720778564531292,0.28065619944078685,0.08407067024578223,0.23020415210534975,1.1493704786707906,0.0
sakhisizwe,0.1130759524070975,0.018859445182747323,0.4155382369206619,0.023216860080552713,3.710424303516374,1.0164403791828025,0.0057939740209230865,0.0,5.121141361761357,0.09293791603333802,7.726592010144217,0.0,2.8948865371575834,2.8495018343028096,0.0,0.027528411226052898,0.0,12.4747088450864,0.0391682618316594,0.4848926161639834,0.014487477530218222,0.4893948294745915,0.0,0.0
saldanha bay,0.024868460326141387,0.1939929830521661,0.1260254128548231,0.38982419367492427,7.290241824388912,0.1909027143034101,0.43458085688100706,7.436125049702395,0.3852045305534232,0.03489971222241165,0.6484681526402833,0.031523254084459176,0.1493618586495532,1.141297584837564,0.0,0.48435320214512306,0.10287162192025355,4.76926807657439,0.24388720484637758,0.6840989442647998,0.1459725819346262,0.14595692759501736,0.0912539068126033,0.0
senqu,0.06960987242525755,0.005125784955337715,7.880472084693556,0.00932580422097387,0.8844035782877258,0.6141527322300225,0.006514274053212931,0.0,4.891690514160673,0.0845023928741472,2.3215876119323915,0.00046867046987235925,0.12361520193805368,1.9337650649130587,0.012568383102919637,0.0,0.0,6.584074070709863,0.12227356960008744,4.20702872233312,0.004201763698791217,0.2715601401030619,0.0,0.0
setsoto,0.49561341516733876,0.0251489151477984,0.42834249055577733,0.018050600077497803,3.1708256033173985,0.9727784679643896,0.06508675536011098,0.0,15.286987813312585,0.06826970677179293,2.018037019511516,0.00581111756754742,1.308421796539013,0.4424666409297062,0.006423159113119964,0.01414276082990039,0.0,31.73296790327552,0.06833447639390733,0.9613114769265647,0.050938582208137635,0.19593264829241155,0.0006461611449607511,0.0
