Municipality,artificial dams (including canals),artificial flooded mine pits,artificial sewage ponds,bare riverbed material,coastal sand & dunes,commercial,commercial annual crops non-pivot irrigated,commercial annual crops pivot irrigated,commercial annual crops rain-fed / dryland,contiguous & dense plantation forest,contiguous (indigenous) forest,contiguous low forest & thicket,cultivated commercial permanent orchards,cultivated commercial permanent pineapples,cultivated commercial permanent vines,cultivated commercial sugarcane non-pivot,cultivated commercial sugarcane pivot irrigated,cultivated emerging farmer sugarcane non-pivot,dense forest & woodland,dry pans,eroded lands,fallow land & old fields (bare),fallow land & old fields (bush),fallow land & old fields (grass),fallow land & old fields (low shrub),fallow land & old fields (trees),fallow land & old fields (wetlands),herbaceous wetlands (currently mapped),herbaceous wetlands (previously mapped),industrial,land-fills,low shrubland (fynbos),low shrubland (nama karoo),low shrubland (other),low shrubland (succulent karoo),mangrove wetlands,mine: tailings and resource dumps,"mines: extraction pits, quarries",mines: salt mines,mines: surface infrastructure,natural estuaries & lagoons,natural grassland,natural lakes,natural ocean & coastal,natural pans (flooded @ observation times),natural rivers,natural rock surfaces,open & sparse plantation forest,open woodland,other bare,residential formal (bare),residential formal (bush),residential formal (low veg / grass),residential formal (tree),residential informal (bare),residential informal (bush),residential informal (low veg / grass),residential informal (tree),roads & rails (major linear),sand dunes (terrestrial),smallholdings (bare),smallholdings (bush),smallholdings (low veg / grass),smallholdings (tree),sparsely wooded grassland,subsistence / small-scale annual crops,temporary unplanted (clear-felled) plantation forest,urban recreational fields (bare),urban recreational fields (bush),urban recreational fields (grass),urban recreational fields (tree),village dense (bare & low veg / grass combo),village scattered (bare & low veg/ grass combo)
blue crane route,0.14569115633656982,0.0,0.00030281460211097186,0.10210896332809428,0.0,0.005747965824442903,0.2439286372436899,1.021114910393761,1.1343300230436204,0.03448862982019762,0.17681186540368954,0.9553345525942807,0.030286097270029167,0.0,0.0,0.0,0.0,0.0,7.274463670727207,0.0033417244808038563,0.8059189046222122,0.001214094309161343,0.05751882145466052,0.1597237805400615,0.027613632336390966,0.05782742479716608,0.006951079080786291,0.06566824054598452,0.18703503151029316,0.007580572252112724,0.0,0.06306926308609101,5.1752573565810716,4.0612975250016525,0.0,0.0,0.0,0.00847717014986207,0.0,0.0,0.0,5.558795246670678,0.0,0.0,0.007272975034861002,0.012737544205086578,0.04066024041209727,0.007264299263738854,5.299982722581562,1.419544365983694,0.01786306053644371,0.027845038633954516,0.0975133295661292,0.0329894152231565,0.0,0.0,0.0,0.0,0.12952902598286,0.0,0.0,0.0,0.0,0.0,0.0021289821808990576,0.001207783482251591,0.00121132778141904,0.0,0.0,0.0009086025522570137,0.0021193240242530437,0.006070955199134823,0.043067684992790733
breede valley,1.3199248935111927,0.004344821390652444,0.0017358133562463355,0.2913782553213947,0.0,0.07544223363238368,0.1837966096462435,0.3723057174752405,2.965658151094526,0.054658620188772156,0.003469347289919833,0.6322840848513976,0.6191389373692804,0.0,5.5881021699526965,0.0,0.0,0.0,1.3340618444243382,0.012151412798094308,0.02866671878364609,0.20299883802056173,0.010393861921767132,0.2934105678518593,1.975653829757191,0.04949354188273769,0.02687212970075204,0.21428977795735635,0.6013855948891006,0.26615272145370694,0.0,6.800824964932047,0.0,0.0,6.4994032019440455,0.0,0.001730643556701161,0.05896391293635938,0.0,0.0,0.0,8.043425726325697,0.0,0.0,0.011295549969813275,0.039066462424256036,2.4117254908661083,0.0008662366795346764,0.5884078350388463,4.232473087988767,0.19852850233426697,0.03470112741864703,0.2064590457841058,0.011278884043513505,0.03729584072310389,0.0,0.019932620565650698,0.0,0.1811328103625942,0.0,0.005204832371403014,0.0,0.002601756459610979,0.0,0.0,0.0,0.020817665744250785,0.005202473524003481,0.0017348717804703882,0.13188956790784354,0.008674727541675895,0.0832685029033168,0.24547889920240515
buffalo city,0.5520560319863306,0.013375864759300695,0.001214614465545499,0.023157627420550643,0.0243805714449062,0.3125920753965721,0.03530746958262996,0.037743962094548875,5.176103432214111,1.7524089849606586,0.8070335308982003,16.538058371200083,0.07290894825875331,0.6099415413196876,0.0,0.0,0.0,0.0,14.451752157328187,0.0,0.032837858390075046,0.012162937025175853,0.02069249875434564,0.40527964832741714,0.0,3.7246946846666913,0.004856866768841035,0.007297043547530456,0.11422778709962947,0.46590296604105463,0.0,0.0,0.0,0.023097802717650415,0.0,0.003648850159432086,0.01944138764121874,0.09119518009167313,0.0,0.0,0.13273625311705095,4.681647711218312,0.0,0.0,0.007299134577428589,0.07911364141206603,0.0,0.0024303118433656717,0.6817686861390589,0.24089391292130038,1.2586156956270844,0.2626686314951875,2.8372753210515693,5.874705025303986,0.11434978187963735,0.007296916627775046,0.19828963369613092,0.20189456097004643,0.05471461608533334,0.0,0.006087580695267276,0.0,0.053559926139034236,0.22397864003554482,0.0,7.163236526181433,0.1628452415136504,0.003649617994766159,0.003645837955369355,0.03891519677476444,0.14356661346357866,0.030423200721056077,0.17274722001582643
bushbuckridge,0.10690663888764675,0.0,0.0,0.14193683599467816,0.0,0.01734617421117295,0.0,0.0,0.025149949848606735,0.461154763399397,0.08666401446108264,1.3458877743722681,0.0913815274628678,0.0,0.0,0.0,0.0,0.0,8.791644632355966,0.12325112205155456,0.07662999398274081,0.0003542878097226719,0.30767432599371547,0.0007082108934895568,0.0003543187064471391,0.17385953690639286,0.007082736650541943,0.12023579294640838,0.7719509436116968,0.016288451482597843,0.0,0.0,0.0,0.00035363802364784007,0.0,0.0,0.0,0.010971791179130002,0.0,0.0,0.0,2.949803957526303,0.0,0.0,0.00035391844529378594,0.06623611402891474,0.0028334468301596293,0.0049533615390681,5.2785650091162175,1.2179845953414237,0.3705995566856208,3.2428131690971007,0.2931442636072639,0.7256935401317393,0.0,0.0007074389246711414,0.0003546701242998426,0.0,0.05445458152180155,0.0,0.0,0.0,0.0,0.0003543908685575491,0.0,0.8853926943408859,0.015585259315716747,0.0,0.00035388778107471667,0.00035389289053871137,0.0,0.0035389933016225965,0.02690192305272482
cape agulhas,0.052156365306489934,0.0,0.0,0.010415330305372452,0.03796855349839005,0.02845384306153395,0.022743485303761992,0.11464637787865666,12.776279926862248,0.1942294826459049,0.011398060634717374,1.2484520392825182,0.035989269137586474,0.0,0.06831701990540094,0.0,0.0,0.0,4.641284910518755,0.10147765854155438,0.022713924636732045,0.02365866333092158,0.019941457690051897,0.028429960928421472,1.7627821375687573,0.535592341433039,0.04458318274588116,0.329321266527595,1.010612975727614,0.16499575399563726,0.0,10.44243279860077,0.0,0.051290686771033545,0.0,0.0,0.0,0.04550112365055387,0.0,0.0,0.3696097136388222,1.181744228069476,0.0,0.0,0.5908225868399586,0.007590469521272404,0.026519453484003357,0.0,0.5982181640411107,0.2850536294413671,0.07023218731043744,0.0,0.16890518439185553,0.02373133969018424,0.002843871512498198,0.0,0.0009479571708342041,0.0,0.08996301371475482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11081601018479974,0.0,0.0,0.011378084036823902,0.004740870039791361,0.017038451170959576,0.10798640306060611
cederberg,0.22287362212781825,0.00042383920271962626,0.0004204790930643391,0.29519769978066673,0.10228073625160428,0.012217248322460674,0.032441684787130234,3.2730138826355755,12.369225220930966,0.06581989784380987,0.0,0.1435286410851882,1.2387764664433394,0.0,0.1709644639425172,0.0,0.0,0.0,0.8981753872873852,0.043372003202489004,0.004628781447766815,0.08845093768820814,0.04339871575104702,0.15352903715066735,3.231481893314748,0.07123721816912758,0.018987433806407272,0.14098816131677236,0.30575108951782576,0.11350348896092022,0.0,13.57116147062903,0.0,0.010083763674111838,2.630589371820808,0.0,0.0,0.021476529504578505,0.0,0.0,0.07841093142825752,6.489810146294223,0.0,0.0,0.011363629030009733,0.03069128154655953,0.6607330751329628,0.00970253789062982,0.7908370978366346,3.1390749201165145,0.034515214833624706,0.005912974900759072,0.02652537349926162,0.0033711507055519136,0.0012626642823447534,0.0,0.002109870323893107,0.0,0.10404654435897627,0.0,0.0012626061322756983,0.0,0.006734024007173669,0.0012624981574062462,0.0004198936183188433,0.01559144180314835,0.0029523913074298025,0.00253067867467093,0.0,0.014755780896499683,0.001266182027378212,0.025708446287562244,0.08131996761243593
chief albert luthuli,0.36768604635480945,0.028979507521604435,0.0,0.021262579865014102,0.0,0.027727698241822783,0.003862399998721591,0.4281380979468847,7.558057605197299,6.895565079180102,0.16475388979903982,1.5044483435197422,0.032820285893654905,0.0,0.0,0.0,0.0,0.0,8.638818115620179,0.007734173252761107,0.062470501143897475,0.006448511137495327,0.10111823151027687,4.432816003889168,0.0,0.45542859029362426,0.4948392399943028,1.0821701269394484,2.99765011522876,0.009016676038989537,0.0,0.0,0.0,0.0,0.0,0.0,0.2486522274651526,0.3093984318968843,0.0,0.0012854367369016953,0.0,27.52704512465737,0.0,0.0,0.2956446249497958,0.0450950054439705,0.3217717225080302,0.9146494390400131,1.7023117355128847,0.1521534707707754,0.3205865439149216,0.08318411688960203,1.403749385120896,0.444394787933899,0.01611394710781999,0.0006443399809224488,0.024492725715318867,0.001933735439734196,0.07411700647925584,0.0,0.0,0.0006438572064439705,0.0006438572064424714,0.000643778599081433,0.003222995205412595,2.1559624355037204,2.016394130410773,0.0,0.0012890061257678591,0.01030897456521571,0.001287714412887941,0.17738602142532484,0.25543005148719927
city of cape town,0.4880123484036393,0.004066790134678586,0.058435259926124514,0.024440469081901988,0.32622344324052444,4.2857333556365,0.2811630414239323,0.2627379649021204,3.5084746328981513,0.7781803449325648,0.13720824580748137,1.515320826693428,0.43573779343063707,0.0,1.7444604086970183,0.0,0.0,0.0,3.931138516337186,0.15745716350288802,0.0013598766919930023,0.03117102149035903,0.013542576986819998,0.13828144272706175,3.6384338598287345,0.21566887021049777,0.1381781817764644,0.4978495800623219,1.415829965035703,2.9481551845211627,0.042080481405518635,8.257833194856184,0.0,0.0,0.0,0.0,0.0826607227541574,0.36517830675263413,0.0,0.029834003916975264,0.21464658528318986,1.6455814412527692,0.0,0.0,0.0502560832461602,0.0,0.302164071711148,0.009496877259787106,0.1260735622471252,0.3636264995597221,4.083137064459603,0.028508505561210713,11.813246736820277,1.6885223729397405,0.6073672305784188,0.0,0.44153856037586797,0.057076090981775136,0.24550233763091328,0.0,0.06109630715842539,0.0027109295353041447,1.0157707178269548,0.3166496693029764,0.0,0.0,0.6561235062554887,0.014936874832747615,0.0013560627932185426,0.6247851840722359,0.48359261407152404,0.06509558846496212,0.36632442724614694
city of johannesburg,0.20021132642822612,0.0631276021521236,0.05009720729757158,0.015223769038918441,0.0,6.005413424679359,0.052256118503179426,0.13703969092197368,2.028493593178206,1.8059392668769234,0.0,0.43290557850819034,0.006527331331018772,0.0,0.0,0.0,0.0,0.0,4.648342324082812,0.015235057422740316,0.0,0.21971184449037678,0.03920722501982455,2.6476402040635256,0.023957895316666325,0.40274298699957234,0.2242329568285742,2.4650041388607065,1.122939700460923,3.26163319428764,0.045719524469459864,0.0,0.0,0.0588204958626525,0.0,0.0,1.0514674456627642,0.45501325396795866,0.0,0.002178229465805267,0.0,10.692692935608456,0.0,0.0,0.054427109634349276,0.032589802992794244,0.14582312322378307,0.16760452596173533,0.7530596949982169,0.6940824137955758,12.91745146608875,1.3856561222584294,12.45958798528175,6.029964413615802,1.0953034325316189,0.010887628196794648,1.233309812956552,0.10457707920201333,0.2677158648732158,0.0,0.9542738701543009,0.18259041517669947,3.323027363348011,2.2905909278244208,0.0021751397460913835,0.1957610699254577,0.6419316468574261,0.1283488598703391,0.026094898298099196,0.844034372553782,0.8288560827673787,0.19347198872684482,0.9047277897644854
city of mbombela,0.21304809769036304,0.005037917536288388,0.0020126116682414796,0.043169381055555595,0.0,0.09455169342172168,0.0,0.016123786129900116,1.5233942099858182,3.320596745215608,1.2635508368311503,6.708107880828823,3.338347868482247,0.0,0.0,0.3631999704364779,0.047893628405851166,0.0,16.184354357220496,0.03864478307735262,0.010557553421584607,0.006536545870393806,0.5517045972317072,0.3688912653109868,0.0,1.872601771995114,0.21347916978418724,0.3556303545489753,1.04513083292796,0.23837251647314886,0.0005043157918597787,0.0,0.0,0.0015107788796374008,0.0,0.0,0.02722313082166872,0.026649285491303142,0.0,0.009065484925906458,0.0,4.5038679001485225,0.0,0.0,0.012086106931671801,0.028166680265727502,0.11510925716088417,0.37584099960533485,3.991416493081893,0.11355092293415779,0.4801098564927343,2.0827865399803795,0.5310117974035053,1.1884963320878434,0.019620162413634158,0.1271909003538869,0.027660107844536177,0.04575322910760652,0.08949930253933744,0.0,0.0030143421032581765,0.016080176345414816,0.08244647492336607,0.17591237063407072,0.0,0.39133583718847986,0.9969119384944767,0.0015071922781024123,0.007028563178661043,0.020112397440692285,0.029652602797380828,0.021648474810016638,0.0824704517105455
city of tshwane,0.4404943392648315,0.10146724024974772,0.0017082263329267267,0.006844279734095458,0.0,0.9917064195076507,0.14020730504473575,1.008853247567816,9.448231367548907,1.341219987482538,0.0,0.3405568494358737,0.12256423249791319,0.0,0.0,0.0,0.0,0.0,6.850122512734317,0.006266271627151205,0.004551584966542402,0.07528696773682204,1.4856558683506687,3.2036567070946025,0.0028558499274075645,0.566836229665831,0.11982386236846675,0.6503527578219244,1.0939910503717574,0.8230267278693355,0.018248182058402437,0.0,0.0,0.03197720766823071,0.0,0.0,0.05126152632523268,0.4814113071530369,0.0,0.006840309261683671,0.0,18.29741806770865,0.0,0.0,0.030835656703062507,0.0228202133165577,0.1893720855678365,0.5211582441533129,8.530698888509741,0.29436238734613607,2.6514005742349385,2.4869813501771922,2.694315211965907,1.3529098246215516,0.4482557852659192,0.538923556398591,0.72523339626676,0.05863710758658233,0.15456552937444049,0.0,0.15627679973112882,3.0809330277750315,2.206966603011541,1.5271716756813858,0.005131215862947345,0.15022394440307602,0.23628191779560503,0.01197628214655477,0.05532347645116873,0.1985987274687742,0.12610996067543231,0.2522162513575266,0.5280873291193032
collins chabane,0.08128196982302242,0.0007324756090359244,0.0,0.06230199495030443,0.0,0.011720833032342963,0.0,0.027832775663687442,0.07833482194309227,0.007333686928756172,0.015344128011844973,0.0424736159526942,0.14589415562962335,0.0,0.0,0.0,0.0,0.0,7.412905526283557,0.0036579712445127164,0.04908935717153736,0.008059251897873008,2.8682208946406322,0.013190367292680093,0.0,0.9094403880259745,0.0007335234769295433,0.02924317769640069,0.0,0.0007332678198146999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010993196714597394,0.0,0.0,0.0,3.0132372619660743,0.0,0.0,0.0007309200145816331,0.009522622719654525,0.0,0.0029333075883757717,6.556941279324911,0.18084152021028288,0.6060329610531249,4.302879893706563,0.4352779945102393,0.35697243816590846,0.0,0.0073310153698046485,0.00073202857393273,0.0,0.04398845950828336,0.0,0.0,0.0,0.0,0.0,0.0,2.446951865027794,0.0,0.0,0.0,0.0,0.0007325633146132838,0.004395114356745586,0.03736550100967623
dannhauser,0.4513808725648929,0.037079172005627666,0.0,0.004118019483308673,0.0,0.026767207513672363,0.024742018563197014,1.751793260992952,8.644228594238468,1.0800752568455196,0.36885658011827194,0.9007918708702177,0.0020605957179561617,0.0,0.0,0.0,0.0,0.0,2.4242818776149777,0.004116186756894055,0.9098890429776766,0.010307542767166819,0.0,3.4688722264113667,0.0,0.09482964429859966,0.7274865558151821,0.6595645098185317,3.635260743894339,0.004123404363722476,0.0,0.0,0.0,0.0,0.0,0.0,0.21226063284698865,0.19352804792619255,0.0,0.0,0.0,8.863702985349207,0.0,0.0,0.05968028255990958,0.012356854564849664,0.008236750894899388,0.008242006179512441,0.05153324046673398,0.16473443705568308,0.9343935590703036,0.0020607677915112114,4.882580927327382,0.04121217719076643,0.0020561495838591877,0.0,0.006179556062989981,0.0,0.03500470269488146,0.0,0.0,0.0,0.06583810180683977,0.0,0.0,4.80085127171291,0.2513211964998928,0.0,0.0,0.02678657552863018,0.0,0.3746892438820175,0.6814975883456986
dawid kruiper,0.01696204636631434,0.003767302640212517,0.0,0.004486914997818519,0.0,0.0074375382659537725,0.0004047588101761812,0.015442982478002224,0.004046359408008677,8.014237638906861e-05,0.0,0.009694481050424622,0.0010522906171129157,0.0,0.0987638043932506,0.0,0.0,0.0,0.04242689642773384,1.6289595316733654,0.0020728917224239066,0.00023888119540791303,0.004258083277087943,0.00024260456006118455,0.0020009828034467025,0.004097682760347955,0.0,0.0,0.0,0.025396330696990013,8.092132589737051e-05,0.0,5.20137055555562,2.6297919356077566,0.0,0.0,0.000886723948818551,0.006057489124659295,0.0013623844763007579,0.0,0.0,5.973034241624636,0.0,0.0,0.08584896649172566,0.04845230803810528,0.0015212851372516456,0.00024197442543477215,0.8408616382988234,0.6266212598114251,0.00846231513675491,0.010107713037832469,0.03170468913866747,0.0011326442547392567,0.001859306744069354,0.00032358629362752513,0.009788413595125972,0.0,0.044735312269785235,0.004136057942483388,0.0,0.0,0.0,0.0,1.9128992269775664,0.0,0.0,0.0,0.001536817630415256,0.0015371241663258417,0.0008087787900300648,0.0013624666953537693,0.016484693845169922
dihlabeng,0.4132855272283506,0.0,0.0,0.02739064509214491,0.0,0.03958199510813624,0.14346565831181235,0.6225573636311821,22.531762564938443,1.246963099518485,0.0,0.39655693860215213,0.05265815931117753,0.0,0.0,0.0,0.0,0.0,1.677727799680272,0.006479687318834318,0.3069968840101543,0.00936444482130084,0.0043260690441074695,2.819128615706566,0.0,0.07859939454950092,0.040327827323120236,0.8835368562079502,1.0659922771247792,0.13608665599288014,0.0007200013234162735,0.0,0.0,0.0,0.0,0.0,0.0,0.03599557705152434,0.0,0.0,0.0,14.019470463667565,0.0,0.0,0.16751894153028488,0.025191061949404854,1.658645854939544,0.11956019986019502,0.24371782846132453,0.20528366901208325,0.2080572717349728,0.0007195764161144008,0.2902823392472065,0.0367567927069799,0.000719297935787855,0.0,0.01007729024326068,0.000719261655733165,0.0979839958170289,0.0,0.00431728890221098,0.0014418084674926545,0.13962364014338757,0.008634747474781431,0.0,0.0,0.10365350168367758,0.0028803060526592997,0.0,0.05547175409379437,0.0021624647351329443,0.04896355347438425,0.20884693372505905
dikgatlong,0.07828894238527143,0.023572329155560984,0.0,0.0633238422203461,0.0,0.0038465905099995036,0.026435374362307824,0.6263005649768143,0.35657883562503073,0.008175878297549262,0.0,0.01440967752420671,0.0,0.0,0.0,0.0,0.0,0.0,1.2134182028536178,0.19351196822770336,0.02067405676621912,0.0,0.1752467585002777,0.297306124881503,0.00240087596175833,0.04758858954899859,0.003363074908472212,0.012002533716588522,0.03938884487156017,0.012016882984227843,0.0,0.0,0.0,0.21104623984932608,0.0,0.0,0.04367837842989948,0.3760425665513833,0.0,0.0033646285139522494,0.0,13.180809247361074,0.0,0.0,0.059057113597604516,0.2434750542014691,0.0048129261304696355,0.009582161269530692,12.951246605412233,0.005291176341334878,0.0028883726825867273,0.048123462296311675,0.12081463502019772,0.012507515344592067,0.0009627365588147163,0.0038493487284949257,0.022133565208833923,0.0,0.1497170696249801,0.0,0.0,0.002406976120791227,0.0014437403879726648,0.0014447634429529863,0.00048167541120193495,0.0,0.0,0.0,0.00336670200137848,0.00722264112806288,0.0024035068845703997,0.0019241818220112048,0.03412916891579403
dipaleseng,0.43523192051511794,0.03954027621631552,0.0,0.02589921467263453,0.0,0.01227069135110593,0.0,1.2333074523983827,22.72772832648669,0.8669608920755526,0.0,0.034106166178872216,0.0,0.0,0.0,0.0,0.0,0.0,2.9620183939089357,0.009550229529633324,0.005463666808750843,0.017736704104441968,0.09677027486179882,3.259403542900518,0.0,0.20449521099494625,0.6000141010980441,3.586769662991819,3.174207408521193,0.06544586401387216,0.0,0.0,0.0,0.0,0.0,0.0,0.03545248794835306,0.027246203083813106,0.0,0.01771184867069159,0.0,18.927792202760017,0.0,0.0,0.12824995474561587,0.024570011629468126,0.009526165192757612,0.1935421465922925,1.2422401371348384,0.08459351794382604,0.08453775376450932,0.03544731202267687,0.3980458404531049,0.11585526644350094,0.004091803731980198,0.0,0.029994652255858636,0.001362507613137775,0.09003689921359974,0.0,0.0,0.0,0.0,0.0,0.001367120891432749,0.0,0.01634891149532378,0.0,0.0,0.0,0.0,0.015005442141919456,0.13774744314098603
ditsobotla,0.07790486470323472,0.057126161523719333,0.0011205535865821238,0.0027996964896155182,0.0,0.036412983501974396,0.04815734061830053,2.8776756261131555,8.911746915489344,0.5776875110768911,0.0,0.030188696130243293,0.016830636875843907,0.0,0.0,0.0,0.0,0.0,1.74320842720663,0.021839052289338034,0.0,0.0055890755647999175,0.660303639545109,5.822616887040851,0.003360722112374878,0.19097502510902056,0.020730810481431335,0.1805411584087799,0.30723443623539126,0.04761280732090693,0.0,0.0,0.0,0.031926543603151995,0.0,0.0,0.004475118035876661,0.25129334092907746,0.0,0.03696552347867262,0.0,9.034109251282201,0.0,0.0,0.09970094890041425,0.0,0.08150745186729366,0.46946550712593876,4.383844668533113,0.02235098948780997,0.04930576704369666,0.4003021581998479,0.46088738714226996,0.12038019082749014,0.0,0.0016822741949232786,0.020188678755284042,0.0016815674894508645,0.0739481475149394,0.0,0.0,0.02854412017336965,0.04033800467713813,0.02407367094962378,0.0,1.1905471267214094,0.03691382683136857,0.0,0.00560242296054565,0.004480928765764304,0.0039225811602313304,0.02860396453353837,0.14006465920743677
dr beyers naude,0.15133795541619852,0.00011712056261972964,0.00023407976598878466,0.2729563860725147,0.0,0.007241954845716051,0.0964098187125719,0.08184952985861346,0.6834356497414985,0.0052202112079688355,0.0,0.10557599958902693,0.003484859877049264,0.0,0.0,0.0,0.0,0.0,1.7129147545817298,0.011654103371005364,0.5926446944243507,0.010763869737658454,0.03804913151795835,0.12700160107116432,0.11934588699273523,0.017889335448368713,0.006272839122449807,0.1136322379253484,0.438159376656062,0.009113340233907969,0.0,2.1599745316406027,9.534166542994924,8.527247197812823,5.589032402151559,0.0,0.0,0.017753413215857182,0.0,0.0,0.0,17.87907184938945,0.0,0.0,0.00538551308539788,0.007978519548957713,0.2500767018656603,0.005334919155740099,3.033469599124859,7.412681247106826,0.032716373774776424,0.015714135753835325,0.09569371154187402,0.006510727116788204,0.0004670313466295411,0.0,0.0010501964427742508,0.0,0.14648612576667852,0.0,0.00011623008298023547,0.0009298798350483234,0.00023246707856231424,0.0008136451449000669,0.05754056653438095,0.0025465629052527183,0.0,0.00023458496400664619,0.0003485521627197031,0.0023273785981235903,0.0003485521647733647,0.007375141307330785,0.038411952747924125
dr js moroka,1.6220124020246705,0.007634539294570879,0.0,0.00509317677087652,0.0,0.0305584292821511,0.0,0.015271676459724564,0.12227883830150672,0.0025450181786469783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.610989130968937,0.0,0.030565031480635805,0.017827134248103418,6.718658756329435,0.8701022519026861,0.0,1.0154681436801762,0.16802355168632488,0.1833283440009938,0.9220250050935037,0.005092354531243153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05856532750681415,0.0,0.0,0.0,3.9405291345765066,0.0,0.0,0.0025460641571026393,0.005093775960480338,0.0,0.015284161750435406,11.939246294960972,0.0840378115860637,2.3728481499888274,9.479428178848899,3.011970198681286,0.23673756883348432,0.01018748994475881,0.07639872209505134,0.04073972081833545,0.0,0.06876610590219448,0.0,0.0,0.13746772513944747,0.02036462546212544,0.007637369871577659,0.0,5.232898151390364,0.0,0.0,0.0,0.0,0.0,0.028011666967965067,0.16551059756943667
dr nkosazana dlamini zuma,0.5875684159161946,0.0009622791377280378,0.0,0.023017826417205397,0.0,0.020149968257623704,1.84830297072222,2.01450070019584,6.277859537336589,10.774209862667306,1.5641923444378485,2.3002481386230906,0.01344559552821376,0.0,0.0,0.016345278069708317,0.0,0.0,2.9472183262695655,0.0019204587134476698,0.07976132759862513,0.005763708534968031,0.013445919919834137,2.019483654523128,0.0,0.529065260360783,0.6249105783035174,1.1241392597224757,1.7067885784352037,0.0038439296745924395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038401188395404645,0.0,0.0,0.0,14.383672075892267,0.0,0.0,0.023036838199203186,0.06915098234601956,0.1889783011221143,0.039382354356697125,0.11139575181999259,0.05376875479127327,1.190570812986749,0.008649586913846711,3.34863566225163,0.4917864973892744,0.0,0.0,0.002876472510354836,0.0028837031391197644,0.03934244636413967,0.0,0.0,0.0,0.0,0.0,0.0,2.5126393600544352,2.4601166412559183,0.0,0.0,0.04319377716320062,0.005754713652232008,0.1440548909872857,0.4466077542959777
dr pixley ka isaka seme,0.291631318685907,0.005422982491165644,0.0006798662702937538,0.040043341996398855,0.0,0.011546131501347206,0.01628610947031859,0.6465131636863057,18.41844734963994,1.3635178339404999,0.2525110655374056,0.14322689627380833,0.008120582913497931,0.0,0.0,0.0,0.0,0.0,3.205721828445393,0.006094824545956647,0.03664024815184676,0.010854316740252237,0.046132035961258346,6.539149877995213,0.0,0.3515489794198145,0.7616813792404372,1.9982860239350921,1.3896260286116977,0.0298454145222258,0.0,0.0,0.0,0.0,0.0,0.0,0.06237620808349928,0.024412359640069107,0.0,0.027126742151336748,0.0,5.83165689631734,0.0,0.0,0.06305394946937701,0.04880958104281093,0.1277598540117266,0.1248451718344651,0.35974597929698837,0.09970525715741725,0.08483018717004406,0.019016877039117863,0.9097305048757378,0.05975838462082785,0.0,0.0,0.005428245682733044,0.0,0.030532633352369165,0.0,0.0,0.0,0.0,0.0,0.0,0.024421691163488236,0.06444916280880718,0.0,0.0,0.010857677528920221,0.0013574898705006637,0.040009280309869374,0.11941143401535173
drakenstein,1.6042316904417189,0.006499667257232765,0.0216469878676815,0.06051817549351627,0.0,0.4763402774812081,0.29848704775949375,0.332370314696538,6.393018187616493,1.0929927565372723,0.015160823441464955,1.4892688914140526,2.644346757205846,0.0,8.756615351343054,0.0,0.0,0.0,4.061440257951161,0.012955940144383584,0.004328216582082698,0.04741950735949589,0.028100912639535378,0.14031821833386027,2.614301028695734,0.6768606195682286,0.06704483378767762,0.5624976817860838,1.0278219289533523,0.8117426625199473,0.008655684565880678,9.865823865491125,0.0,0.0,0.0,0.0,0.004327977822713114,0.023828400705759166,0.0,0.0,0.0,4.544253969431456,0.0,0.0,0.034653772132555494,0.0151306405863703,0.5692895305846821,0.004328622298307255,0.23561446359005167,0.8294302611454955,0.47855380732041625,0.01515607905829851,1.5192914161621764,0.2186769243705699,0.021648572952621414,0.0,0.04111363430383255,0.002165572786793501,0.15140384104194152,0.0,0.013002516542955339,0.006496044237389194,0.2598666537491374,0.13421361226791156,0.0,0.01291112273225498,0.7296911544259269,0.0021677529824471182,0.0,0.09528905514271167,0.1386595032341292,0.09084239093860642,0.4976206597547007
edumbe,0.14558828482273672,0.0,0.0,0.15100508592151665,0.0,0.02909828527628212,0.3292022544130743,0.6876260703912984,6.331006766697975,13.896987824687306,0.07274825659604359,2.9712032986277745,0.09284396373699502,0.0,0.0,0.0,0.0,0.0,12.198428961711,0.005456144259678639,0.0600781566507667,0.00727634977997437,0.11282639099832659,1.372465331312065,0.0,0.697054026900076,0.2492226260620614,0.3567368341963897,0.924311713871794,0.023656857626154184,0.0,0.0,0.0,0.00364062808847369,0.0,0.0,0.0,0.010924966105097774,0.0,0.0,0.0,19.176016784194356,0.0,0.0,0.0,0.10007028249614894,0.09828425650557879,0.9277356506266092,2.2776407181022433,0.13102565363213328,1.1859642608676995,0.2419024680397332,1.4480626294749255,0.7822434190707505,0.0018185944969699417,0.0018181512965453255,0.0018215053265905942,0.001816884211454087,0.1564479528427005,0.0,0.0,0.0,0.0,0.0,0.0,2.794484634364354,2.9548551727494083,0.0,0.0,0.020005613953779273,0.007274734607016367,0.06187101983068758,0.41481539678762486
