WardID,Exist,DNExist,People,Potholes,Trash,Cars,Buses,Motorbikes,Trucks,NuPhotos,PotholeRatio,PeopleRatio,TrashRatio,CarRatio,BusRatio,TruckRatio,MotorbikeRatio,NuRoads,RoadRatio,artificial dams (including canals),artificial flooded mine pits,artificial sewage ponds,bare riverbed material,coastal sand & dunes,commercial,commercial annual crops non-pivot irrigated,commercial annual crops pivot irrigated,commercial annual crops rain-fed / dryland,contiguous & dense plantation forest,contiguous (indigenous) forest,contiguous low forest & thicket,cultivated commercial permanent orchards,cultivated commercial permanent pineapples,cultivated commercial permanent vines,cultivated commercial sugarcane non-pivot,cultivated commercial sugarcane pivot irrigated,cultivated emerging farmer sugarcane non-pivot,dense forest & woodland,dry pans,eroded lands,fallow land & old fields (bare),fallow land & old fields (bush),fallow land & old fields (grass),fallow land & old fields (low shrub),fallow land & old fields (trees),fallow land & old fields (wetlands),herbaceous wetlands (currently mapped),herbaceous wetlands (previously mapped),industrial,land-fills,low shrubland (fynbos),low shrubland (nama karoo),low shrubland (other),low shrubland (succulent karoo),mangrove wetlands,mine: tailings and resource dumps,"mines: extraction pits, quarries",mines: salt mines,mines: surface infrastructure,natural estuaries & lagoons,natural grassland,natural lakes,natural ocean & coastal,natural pans (flooded @ observation times),natural rivers,natural rock surfaces,open & sparse plantation forest,open woodland,other bare,residential formal (bare),residential formal (bush),residential formal (low veg / grass),residential formal (tree),residential informal (bare),residential informal (bush),residential informal (low veg / grass),residential informal (tree),roads & rails (major linear),sand dunes (terrestrial),smallholdings (bare),smallholdings (bush),smallholdings (low veg / grass),smallholdings (tree),sparsely wooded grassland,subsistence / small-scale annual crops,temporary unplanted (clear-felled) plantation forest,urban recreational fields (bare),urban recreational fields (bush),urban recreational fields (grass),urban recreational fields (tree),village dense (bare & low veg / grass combo),village scattered (bare & low veg/ grass combo),Barren Land,Built-up,Cultivated,Forested Land,Forested land,Grassland,Mines & Quarries,Shrubland,Waterbodies,Wetlands,Artificial Waterbodies,Commercial,Consolidated,Extraction Sites,Fallow Lands & Old Fields,Herbaceous Wetlands,Industrial,Karoo & Fynbos Shubland,Natural Grassland,Natural Waterbodies,Natural Wooded Land,Permanent Crops,Planted Forest,Residential,Shrubs,Smallholdings,Surface Infrastructure,Temporary Crops,Transport,Unconsolidated,Urban Vegetation,Village,Waste & Resource Dumps,Woody Wetlands,Province,ANC,DA,MK,EFF,Remaining_Parties,Non Vote (Registered),Non Vote Percentage (Registered),Vote Percentage (Registered),ANC%,DA%,EFF%,MK%,Remaining%,PotholeLag,PeopleLag,TrashLag,CarLag,BusLag,TruckLag,MotorbikeLag,RoadLag,PotholeLagDifference,PeopleLagDifference,TrashLagDifference,CarLagDifference,BusLagDifference,TrucklagDifference,MotorbikeLagDifference,RoadLagDifffference,PeopleCarRatio
79900001,371,34,7,22,10,133,7,2,1,148,0.14864864864864866,0.0472972972972973,0.06756756756756757,0.8986486486486487,0.0472972972972973,0.006756756756756757,0.013513513513513514,405,0.9160493827160494,0.0,0.0,0.0,0.0,0.0,5.227980745462687,0.23762178468905246,0.0,0.0,0.0,0.0,1.663488848477521,0.0,0.0,0.0,0.0,0.0,0.0,5.703055641348135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23763972572719963,0.4752794517963169,6.653883641734062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.129274389201614,0.0,0.0,0.0,0.0,0.4753225325245158,0.0,7.1290411331109755,0.23765408471706678,3.3267660039793965,8.554373644203615,10.930889326378658,4.752629529843018,0.0,0.0,0.23761819750614427,0.0,0.4752292213339615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7129155882897702,0.0,0.47526868512309883,0.0,0.0,0.7129766172415826,41.34755458385441,0.23762178468905246,0.0,14.495585622936632,7.129274389201614,0.0,0.0,0.0,0.7129191775235166,0.0,5.227980745462687,0.4753225325245158,0.0,0.0,0.7129191775235166,6.653883641734062,0.0,7.129274389201614,0.0,14.495585622936632,0.0,0.0,27.80227670191083,0.0,0.0,0.0,0.23762178468905246,0.4752292213339615,0.23765408471706678,1.188184273412869,0.0,0.0,0.0,Gauteng,915,7379,171,639,2113,6450,36.40982218458933,63.59017781541066,8.157261299812784,65.78407773914594,5.696710350361059,1.5244717838994384,18.837478826780778,0.35852585258525854,0.09527798933739529,0.07132097825167132,1.445057967335195,0.03663366336633663,0.03786917153253787,0.025095201827875096,0.8889029700396439,-0.20987720393660989,-0.047980692040097986,-0.0037534106841037446,-0.5464093186865464,0.010663633930960668,-0.03111241477578111,-0.011581688314361582,0.027146412676405496,0.05263157894736842
79900002,364,56,11,11,4,85,1,1,5,101,0.10891089108910891,0.10891089108910891,0.039603960396039604,0.8415841584158416,0.009900990099009901,0.04950495049504951,0.009900990099009901,420,0.8666666666666667,0.4721043393273446,0.0,0.0,0.0,0.0,5.901418114917997,3.0687671629429896,0.0,3.304826475677496,0.23606284312906256,0.0,0.2360806393063615,0.0,0.0,0.0,0.0,0.0,0.0,3.7769984601701427,0.0,0.0,0.0,0.0,0.0,0.0,0.2360379427318011,0.0,0.0,0.2360841995620483,2.1245300212567915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7772476480865973,0.0,0.0,0.0,0.23605928491238845,0.47218976472039753,0.0,6.845972048267589,1.1803747189159388,2.360628476082158,14.63625590645684,6.37372540703354,11.331450874766446,0.0,0.0,0.0,0.0,0.23606996058243968,0.0,0.0,0.47210789856349783,0.0,2.3605394884077193,0.0,0.0,0.23605928491183878,0.0,0.9442478166759927,2.1246759227680982,0.7081636276330974,0.0,0.0,1.6525644836363362,49.57381351514462,6.609631581352287,0.0,11.331173275784995,3.7772476480865973,0.0,0.0,0.708163624239733,0.2360841995620483,0.4721043393273446,5.901418114917997,0.47218976472039753,0.0,0.2360379427318011,0.2360841995620483,2.1245300212567915,0.0,3.7772476480865973,0.23605928491238845,10.859051147744093,0.0,0.47212212804090137,34.70206066433899,0.0,2.832647386971217,0.0,6.373593638620486,0.23606996058243968,1.1803747189159388,3.7770873670771885,0.0,0.0,0.0,Gauteng,1219,7189,258,908,1978,5324,31.447135262847013,68.55286473715299,10.552285318559557,62.231648199445985,7.860110803324099,2.2333795013850413,17.122576177285318,0.050747863247863255,0.11838942307692309,0.038501602564102566,0.32988782051282056,0.0,0.02327724358974359,0.016279380341880343,0.7767933989513597,0.058163027841245656,-0.009478531987814176,0.0011023578319370383,0.511696337903021,0.009900990099009901,0.026227706905305917,-0.006378390242870442,0.08987326771530701,0.12941176470588237
79900003,384,81,8,12,9,111,2,6,2,110,0.10909090909090909,0.07272727272727272,0.08181818181818182,1.009090909090909,0.01818181818181818,0.01818181818181818,0.05454545454545454,465,0.8258064516129032,0.19627213655270823,0.0,0.0,0.0,0.0,4.514962559803556,0.0,0.0,0.0,2.9448093428376474,0.0,0.1963196318160174,0.0,0.0,0.0,0.0,0.0,0.0,6.085394938413514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3741839662190958,1.9630092307577869,0.981544704849123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.122418312149246,0.0,0.0,0.0,0.0,0.0,1.3741780307240379,5.496477571348038,0.19630181260821938,3.1408735631786513,10.993044237601222,9.030040903307608,2.9445392046268526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7669212520438462,0.0,0.9814378340028792,0.9815298562190486,2.1593199949694695,0.0,0.3925858238240967,0.19630181260821938,36.119878682382506,0.0,0.0,17.8641007671831,4.122418312149246,0.0,0.0,0.19627213655270823,3.337193196976883,0.19627213655270823,4.514962559803556,0.0,0.0,0.0,3.337193196976883,0.981544704849123,0.0,4.122418312149246,0.0,11.77819214157757,0.0,6.085908625605532,26.108497908714334,0.0,0.0,0.0,0.0,0.0,0.19630181260821938,4.122287685191397,0.3925858238240967,0.0,0.0,Gauteng,3275,1660,875,2472,1425,6409,39.68912558830815,60.31087441169185,33.738539198516534,17.1010610899351,25.46615844236118,9.014113526321212,14.680127742865972,0.20421888053467,0.12573099415204678,0.024644945697577275,1.1377610693400166,0.015121136173767752,0.019841269841269844,0.030242272347535504,0.7735623350792741,-0.09512797144376091,-0.05300372142477405,0.05717323612060454,-0.1286701602491076,0.0030606820080504287,-0.0016594516594516627,0.02430318219791904,0.05224411653362915,0.07207207207207207
79900004,875,310,10,12,13,107,1,7,1,204,0.058823529411764705,0.049019607843137254,0.06372549019607843,0.5245098039215687,0.004901960784313725,0.004901960784313725,0.03431372549019608,1185,0.7383966244725738,0.10368129299967868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.006239069356748,1.5552319018944032,0.0,0.10368754421109655,0.7257206359283843,0.0,0.0,0.0,0.0,0.0,6.116395368909373,0.0,0.0,0.1036578721907776,1.9696931254022945,1.865960338201926,0.0,1.4513663076893282,0.0,0.0,0.20730794489099347,1.3477771688637332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147142361816224,0.0,0.0,0.0,5.909146705349333,0.0,0.0,0.0,0.0,0.31107513908122125,1.244047468240556,12.233067017889537,0.0,8.085924504700836,6.634906237113339,8.708443104013462,0.9330176463443152,0.0,0.0,0.0,0.0,0.10367035911796531,0.0,0.4147189230237871,7.256937864872548,2.695485636542237,3.3176983183403257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2440334150126526,0.31107513908122125,40.7426131779452,9.122637348769459,0.0,21.252429301144968,5.909146705349333,0.4147142361816224,0.0,0.10368129299967868,0.20730794489099347,0.10368129299967868,0.0,0.31107513908122125,0.4147142361816224,5.390677643484326,0.20730794489099347,1.3477771688637332,0.0,5.909146705349333,0.0,18.453149931010007,0.7257206359283843,2.799279370134959,24.362291492171952,0.0,13.6848407427789,0.0,3.006239069356748,0.10367035911796531,0.0,0.0,1.2440334150126526,0.0,0.0,Gauteng,4685,1774,862,3702,2597,6884,33.49715342319109,66.50284657680892,34.397944199706316,13.02496328928047,27.180616740088105,6.328928046989721,19.067547723935387,0.13547178130511464,0.09654706790123457,0.06168705908289241,0.5141369047619048,0.019400352733686066,0.020957341269841268,0.05727788800705467,0.5787520292646193,-0.07664825189334994,-0.04752746005809732,0.0020384311131860164,0.010372899159663884,-0.01449839194937234,-0.016055380485527543,-0.022964162516858587,0.1596445952079545,0.09345794392523364
79900005,784,549,1,9,5,82,1,8,4,106,0.08490566037735849,0.009433962264150943,0.04716981132075472,0.7735849056603774,0.009433962264150943,0.03773584905660377,0.07547169811320754,1333,0.5881470367591898,0.0,0.0,0.0,0.0,0.0,5.179687430480198,0.0,0.0,0.0,0.27263892875293144,0.0,0.5452244180387313,0.0,0.0,0.0,0.0,0.0,0.0,4.634508282436006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452285231600017,0.0,0.0,0.0,0.0,0.0,0.0,5.725129734226969,0.0,5.452408587061947,22.354669659524006,11.450358144217077,7.360782461577944,0.0,0.0,0.0,0.0,0.0,0.0,2.4534954917022223,7.360523456471135,2.453553034321409,3.8164887254978956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452244141207616,0.0,68.4271914049746,0.0,0.0,11.177501363454638,0.5452285231600017,0.0,0.0,0.0,0.0,0.0,5.179687430480198,0.0,0.0,0.0,0.0,0.0,0.0,0.5452285231600017,0.0,10.904862434701705,0.0,0.27263892875293144,46.61821885238098,0.0,16.084060707992663,0.0,0.0,0.0,0.0,0.0,0.5452244141207616,0.0,0.0,Gauteng,1033,6353,117,839,2177,5270,33.30384226491405,66.69615773508595,9.820325125962544,60.39547485502425,7.976043350128339,1.1122730297556802,20.695883639129196,0.07915374027710699,0.09493009959665315,0.01340573561853046,0.5201390611198858,0.017421799875558572,0.004694835680751174,0.025290036998844054,0.859531265381929,0.005751920100251495,-0.0854961373325022,0.03376407570222426,0.25344584454049157,-0.007987837611407629,0.0330410133758526,0.05018166111436349,-0.27138422862273925,0.012195121951219513
79900006,208,25,10,28,4,37,2,3,4,56,0.5,0.17857142857142858,0.07142857142857142,0.6607142857142857,0.03571428571428571,0.07142857142857142,0.05357142857142857,233,0.8927038626609443,0.0,0.0,0.0,0.0,0.0,4.229609470703088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4098556316849258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4098556316914912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8196899816519627,1.409898201233373,7.049363297561924,1.409834349957189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.918395301107537,0.0,0.0,0.0,1.4098556316914912,0.0,0.0,0.0,1.4098556316849258,0.0,4.229609470703088,0.0,0.0,0.0,1.4098556316849258,0.0,0.0,1.4098556316914912,0.0,0.0,0.0,0.0,12.688785830404449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gauteng,5142,423,539,1420,863,5449,38.75533428165007,61.244665718349935,61.309168951949445,5.043519732919996,16.930964588052937,6.426612614760939,10.28973411231668,0.6474358974358975,0.4751602564102564,0.044070512820512824,0.3661858974358974,0.04887820512820513,0.023237179487179488,0.05689102564102564,0.6031470769522546,-0.14743589743589747,-0.2965888278388278,0.0273580586080586,0.2945283882783883,-0.013163919413919416,0.04819139194139194,-0.0033195970695970717,0.2895567857086897,0.2702702702702703
79900007,818,552,11,29,20,67,1,11,6,122,0.23770491803278687,0.09016393442622951,0.16393442622950818,0.5491803278688525,0.00819672131147541,0.04918032786885246,0.09016393442622951,1370,0.5970802919708029,0.05289217660167021,0.0,0.0528985819735536,0.0,0.0,0.21155910917228898,0.0,0.0,3.121169481975021,0.42312303563277337,0.0,0.37028529892013146,0.0,0.0,0.0,0.0,0.0,0.0,16.927050748026137,0.0,0.0,0.1057635565505395,0.15867013540835087,1.2693890971240926,0.0,0.5289529902583688,0.5289537900539663,1.375266278084522,0.3702276411784176,0.3173506680751715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.916472398167112,0.0,0.0,0.0,0.0,0.10581559651513198,0.15866213303793536,5.025041422490207,0.5288193826504913,5.0771217371235045,0.4231110090606523,4.495452594051218,1.0048969449827552,0.7935003609653006,0.0,1.1108134164891184,0.0528945780439609,0.21158552984979817,0.0,0.0,0.21158391729603143,1.9044138712084149,2.0102054121228186,0.0,0.0,0.7403472945572946,0.0,0.0,0.0,0.0,0.211603941366658,0.7934355209464159,0.6346349791656233,18.829528610754107,5.712899051370339,0.0,23.64450993266448,14.916472398167112,0.0,0.0,0.10579075857522381,1.7454939192629397,0.10579075857522381,0.21155910917228898,0.10581559651513198,0.0,2.591729569395318,1.7454939192629397,0.3173506680751715,0.0,14.916472398167112,0.0,22.322377469436475,0.0,1.3221324632280034,12.95779064071651,0.0,4.126203200627265,0.0,3.121169481975021,0.21158552984979817,0.5288193826504913,0.0,1.005039462313074,0.0,0.0,Gauteng,6256,1016,825,2369,1350,7494,38.61692260125734,61.38307739874266,52.94515910629654,8.598510494245092,20.04908598510494,6.982058226134055,11.425186188219364,0.42483660130718953,0.15522875816993464,0.013071895424836602,0.6789215686274509,0.006535947712418301,0.22794117647058823,0.026143790849673203,0.2928958312577033,-0.18713168327440266,-0.06506482374370513,0.15086253080467157,-0.1297412407585984,0.0016607735990571094,-0.17876084860173577,0.0640201435765563,0.3041844607130996,0.16417910447761194
79900008,76,778,6,9,0,22,0,0,0,25,0.36,0.24,0.0,0.88,0.0,0.0,0.0,854,0.08899297423887588,0.0,0.0,0.0,0.0,0.0,1.1391072458796119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764385200974227,0.0,0.48823621540004325,0.0,0.0,0.0,0.0,0.0,0.0,0.6509703220735523,0.16274621268047382,0.48823621540004314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9529933281046257,0.0,0.0,0.0,2.603920027094257,0.0,0.0,0.0,0.0,0.0,0.0,3.092042421326882,0.16275832936527562,6.184235005979895,13.669839047792905,7.32309523211247,0.32547789926486115,6.5101635795432085,11.71691129183659,5.370707525882566,1.301834080685223,0.16274863555222946,0.0,0.0,0.16275105865744324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32549000271994827,0.6509945447653188,54.68059682130699,0.0,0.0,4.068480941424305,2.603920027094257,1.9529933281046257,0.0,0.0,0.813716534754026,0.0,1.1391072458796119,0.0,1.9529933281046257,0.0,0.813716534754026,0.48823621540004314,0.0,2.603920027094257,0.0,4.068480941424305,0.0,0.0,52.40226366309772,0.0,0.16275105865744324,0.0,0.0,0.16274863555222946,0.6509945447653188,0.0,0.32549000271994827,0.0,0.0,Gauteng,4885,684,183,1328,725,5815,42.20190144422672,57.79809855577328,62.58808456117874,8.763613068545805,17.014734144778988,2.3446508648302373,9.28891736066624,0.46344086021505376,0.28315412186379924,0.04408602150537635,0.7125448028673835,0.021863799283154118,0.01075268817204301,0.032974910394265235,0.15627699544379023,-0.10344086021505378,-0.043154121863799244,-0.04408602150537635,0.16745519713261647,-0.021863799283154118,-0.01075268817204301,-0.032974910394265235,-0.06728402120491435,0.2727272727272727
79900009,36,342,1,2,5,7,0,0,0,13,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.0,0.0,0.0,378,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,2.431548942779857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4588117075784541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725120973647206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725919837496801,0.0,0.0,0.0,0.0,0.0,0.0,2.9178922142803865,0.0,0.9726428372247349,0.0,0.0,0.0,14.103219375440835,10.69855542137005,11.184949380203244,2.9177250783176127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.308641035336336,0.0,0.0,4.376703921858841,0.9725919837496801,0.0,0.0,0.0,0.9725120973647206,0.0,2.431548942779857,0.0,0.0,0.0,0.9725120973647206,0.0,0.0,0.9725919837496801,0.0,4.376703921858841,0.0,0.0,39.877092092556474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gauteng,4793,308,259,748,401,5585,45.703764320785595,54.2962356792144,73.63650330311876,4.731909663542787,11.491780611461055,3.9791058534337074,6.160700568443693,0.3275583275583276,0.21854931854931858,0.1315084315084315,0.355902055902056,0.013282513282513281,0.030376530376530375,0.008547008547008546,0.660914820473644,-0.17371217371217373,-0.14162624162624166,0.25310695310695314,0.18255948255948246,-0.013282513282513281,-0.030376530376530375,-0.008547008547008546,-0.5656767252355488,0.14285714285714285
79900010,73,313,5,8,5,11,2,3,0,27,0.2962962962962963,0.18518518518518517,0.18518518518518517,0.4074074074074074,0.07407407407407407,0.0,0.1111111111111111,386,0.18911917098445596,0.0,0.0,0.0,0.0,0.0,5.118669083083443,0.0,0.0,0.0,1.13750967439104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5686904644196147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5686990447853291,5.118540316245809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1374066707501274,0.0,0.0,0.0,0.0,0.568741958877629,1.1375440220300792,2.2749850764319466,0.5687505441497368,9.669480678716935,2.844036156736069,6.825315689673473,0.5687677171519218,9.10013756898594,2.2750537226165224,7.393602578310014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137492503027366,43.79506319527432,0.0,0.0,5.118729237272681,1.1374066707501274,0.0,0.0,0.0,5.687239361031137,0.0,5.118669083083443,0.568741958877629,0.0,0.0,5.687239361031137,0.0,0.0,1.1374066707501274,0.0,2.843675540851561,0.0,2.275053696421119,38.67639411219088,0.0,0.0,0.0,0.0,0.0,0.5687505441497368,0.0,0.0,0.0,0.0,Gauteng,4069,392,295,1466,393,7196,51.807055435565154,48.192944564434846,61.51171579743008,5.9259259259259265,22.16175359032502,4.459561602418746,5.941043083900227,0.4120363907115268,0.2213923402671134,0.01790450928381963,0.3518079017171576,0.0,0.01790450928381963,0.06581274140257806,0.4484488321073687,-0.11574009441523053,-0.03620715508192823,0.16728067590136556,0.055599505690249795,0.07407407407407407,-0.01790450928381963,0.04529836970853304,-0.2593296611229127,0.45454545454545453
79900011,124,63,5,6,9,10,1,0,1,37,0.16216216216216217,0.13513513513513514,0.24324324324324326,0.2702702702702703,0.02702702702702703,0.02702702702702703,0.0,187,0.6631016042780749,0.0,0.0,0.0,0.0,0.0,4.886439609031289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8143417675985143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6287078390385505,1.6288901946567882,0.0,1.6287321463669135,7.329671648097176,0.0,0.0,0.8143903822630086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6289875031303422,1.6288901946567882,16.288221288888728,0.0,0.0,2.443049606637065,0.0,0.0,0.0,0.0,0.0,0.0,4.886439609031289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.443049606637065,0.0,0.0,9.772794176727098,0.0,0.0,0.0,0.0,0.0,1.6288901946567882,0.0,1.6289875031303422,0.0,0.0,Gauteng,4159,241,376,926,486,6420,50.73895518849285,49.261044811507155,67.21073044602457,3.894634776987718,14.964447317388494,6.076276664511958,7.853910795087265,0.2247863247863248,0.15914529914529915,0.1452991452991453,0.36529914529914526,0.004273504273504273,0.034700854700854704,0.02188034188034188,0.4087698412698413,-0.06262416262416262,-0.02401016401016401,0.09794409794409795,-0.09502887502887497,0.022753522753522756,-0.007673827673827675,-0.02188034188034188,0.25433176300823357,0.5
79900012,80,95,4,10,2,8,0,0,0,20,0.5,0.2,0.1,0.4,0.0,0.0,0.0,175,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,3.0568685473088397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642114195306603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29259997285205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7641885634660294,0.0,0.0,0.0,0.0,0.0,0.0,3.8209999547551963,0.0,3.0568571077947295,0.0,6.87791422950052,0.0,0.7641771370734869,3.0567199823394713,1.5283542752422967,0.764177137075266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5283542752422967,0.0,20.633422691576907,0.0,0.0,4.585211374285857,0.7641885634660294,0.0,0.0,0.0,2.29259997285205,0.0,3.0568685473088397,0.0,0.0,0.0,2.29259997285205,0.0,0.0,0.7641885634660294,0.0,4.585211374285857,0.0,0.0,16.04819986902577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5283542752422967,0.0,0.0,Gauteng,3963,434,326,1058,574,5552,46.44081974069427,53.55918025930573,62.36034618410701,6.829268292682928,16.648308418568057,5.129819040125885,9.032258064516128,0.27624647308832456,0.23581645773063323,0.06517643487267404,0.45643594414086214,0.00546448087431694,0.010366441658630666,0.05185006607378836,0.6132549658814916,0.22375352691167544,-0.03581645773063322,0.03482356512732597,-0.056435944140862115,-0.00546448087431694,-0.010366441658630666,-0.05185006607378836,-0.15611210873863451,0.5
79900013,23,609,3,3,0,6,0,0,0,11,0.2727272727272727,0.2727272727272727,0.0,0.5454545454545454,0.0,0.0,0.0,632,0.03639240506329114,0.0,0.0,0.0,0.0,0.0,0.5446762155248965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.810344908482118,0.12104546828326815,0.12104907167778359,0.0,0.1815407292192593,0.06051327635357421,0.0,0.0,0.0,1.210535809109755,0.9078802442884258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7233713098669434,0.0,0.0,0.18158667396438222,0.0,0.0,0.0,2.481352358917927,0.12104097698866953,2.9049191352841834,4.720448052303186,3.2075324077942313,0.30261502733301027,3.5107467529756495,4.963310449465246,4.115908297389613,0.24211619176255844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12102925326808171,0.36313551694972124,24.633301783100656,0.24205400557283352,0.0,8.291697267400044,2.7233713098669434,0.0,0.0,0.18158667396438222,2.118416053398181,0.0,0.5446762155248965,0.12104546828326815,0.0,0.24205400557283352,2.118416053398181,0.0,0.0,2.7233713098669434,0.18158667396438222,8.291697267400044,0.0,0.0,23.967596314307677,0.0,0.0,0.0,0.0,0.0,0.24209004866645312,0.0,0.12102925326808171,0.0,0.0,Gauteng,5369,606,335,1225,635,6326,43.29911019849418,56.70088980150582,65.71603427172583,7.417380660954713,14.99388004895961,4.100367197062424,7.77233782129743,0.2787878787878788,0.36000000000000004,0.0,0.10888888888888888,0.0,0.013333333333333334,0.10424242424242423,0.1267644374641849,-0.0060606060606061,-0.08727272727272734,0.0,0.43656565656565655,0.0,-0.013333333333333334,-0.10424242424242423,-0.09037203240089375,0.5
79900014,14,240,6,0,0,1,0,0,0,6,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,254,0.05511811023622047,0.0,0.0,0.0,0.0,0.0,2.185849181209385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.245962630729422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874270661808275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43714509397478807,0.0,0.0,0.0,0.0,0.0,0.0,3.0601003006573677,0.0,15.301133115197151,12.241176206726623,21.859110567764166,0.437151603521966,3.0602435711929425,3.4974863632695103,2.623059408710651,0.43718416061512044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64239417820752,0.0,0.0,8.306062931386789,0.43714509397478807,0.0,0.0,0.0,0.874270661808275,0.0,2.185849181209385,0.0,0.0,0.0,0.874270661808275,0.0,0.0,0.43714509397478807,0.0,8.306062931386789,0.0,0.0,59.45654499699813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gauteng,4398,514,214,752,521,6164,48.61582143702184,51.38417856297816,68.72948898265354,8.03250507891858,11.751836224410065,3.3442725425847786,8.141897171433037,0.15757575757575756,0.1509090909090909,0.0,0.4351515151515151,0.0,0.013333333333333334,0.013333333333333334,0.1310663759174556,-0.15757575757575756,0.8490909090909091,0.0,-0.26848484848484844,0.0,-0.013333333333333334,-0.013333333333333334,-0.07594826568123512,6.0
